station_id,USAF,WBAN,state,latitude,longitude,avg_wind_speed_ms,ICAO,ICAO_CLEAN,has_icao,NAME,BEGIN,END
72047900149,720479,00149,MO,36.9,-94.017,3.669007163577501,KHFJ,KHFJ,True,,20090201,20250825
72048103817,720481,03817,MO,36.6,-89.983,3.3044837039287547,KMAW,KMAW,True,,20200110,20250824
72048299999,720482,99999,MO,39.464,-92.427,3.724299805162411,KMBY,KMBY,True,,20170924,20250824
72048399999,720483,99999,MO,39.096,-93.203,3.176848913838811,KMHL,KMHL,True,,20141202,20250824
72048499999,720484,99999,MO,39.158,-91.818,3.5099293909968288,KMYJ,KMYJ,True,,20160426,20250824
72048799999,720487,99999,MO,38.347,-93.345,2.924114308083521,KRAW,KRAW,True,,20170908,20250824
72048899999,720488,99999,MO,36.899,-89.562,3.0263428047656764,KSIK,KSIK,True,,20150128,20250824
72048999999,720489,99999,MO,38.233,-91.164,2.7168965287489644,KUUV,KUUV,True,,20221109,20250824
72061600207,720616,00207,MO,36.533,-93.2,1.9108530158110597,KBBG,KBBG,True,,20090201,20250825
72063600222,720636,00222,MO,38.35,-93.683,2.9454953889802926,KGLY,KGLY,True,,20090511,20250825
72086900295,720869,00295,MO,38.947,-92.683,2.769256873744305,KVER,KVER,True,,20101203,20250826
72094900329,720949,00329,MO,37.974,-92.691,3.115476493010855,KH21,KH21,True,,20110630,20250824
72104500354,721045,00354,MO,39.332,-94.31,2.2350329329715355,KGPH,KGPH,True,,20120821,20250825
72236700363,722367,00363,MO,38.783,-93.8,2.909243444791389,KRCM,KRCM,True,,20071016,20250825
72329003935,723290,03935,MO,37.225,-89.579,3.3846880907371206,KCGI,KCGI,True,,20100801,20250827
72330003975,723300,03975,MO,36.77,-90.322,3.089224137930968,KPOF,KPOF,True,,20060101,20250827
72348453901,723484,53901,MO,36.879,-91.905,2.940115896220116,KUNO,KUNO,True,,20060101,20250827
72349513987,723495,13987,MO,37.152,-94.495,3.950049807883708,KJLN,KJLN,True,,19730101,20250827
72434013994,724340,13994,MO,38.752,-90.373,3.987742882963955,KSTL,KSTL,True,,19730101,20250827
72434503966,724345,03966,MO,38.658,-90.656,2.8083047455689174,KSUS,KSUS,True,,19730101,20250827
72434753904,724347,53904,MO,38.93,-90.433,3.472426725934031,KSET,KSET,True,,20060101,20250827
72440013995,724400,13995,MO,37.24,-93.39,4.299921321793462,KSGF,KSGF,True,,19730101,20250825
72442013997,724420,13997,MO,38.132,-91.765,3.963513135829853,KVIH,KVIH,True,,20050101,20250827
72445003945,724450,03945,MO,38.817,-92.215,4.080211019929304,KCOU,KCOU,True,,19730101,20250825
72445303994,724453,03994,MO,38.712,-93.175,4.001609942098377,KDMO,KDMO,True,,20060101,20250827
72445493996,724454,93996,MO,37.761,-90.428,3.082124044180206,KFAM,KFAM,True,,19950210,20250825
72445514938,724455,14938,MO,40.097,-92.547,3.638714859437585,KIRK,KIRK,True,,19730101,20250826
72445703938,724457,03938,MO,37.75,-92.15,3.0096692111957646,KTBN,KTBN,True,,19630320,20250825
72445803963,724458,03963,MO,38.595,-92.157,3.045597935187802,KJEF,KJEF,True,,20060101,20250827
72445953931,724459,53931,MO,38.096,-92.553,2.616794007490736,KAIZ,KAIZ,True,,20060101,20250825
72446003947,724460,03947,MO,39.297,-94.731,4.443386057410234,KMCI,KMCI,True,,19730101,20250827
72446313988,724463,13988,MO,39.128,-94.589,3.704833882071117,KMKC,KMKC,True,,19900208,20250827
72446453916,724464,53916,MO,39.82,-93.577,2.2984155891459994,KCDJ,KCDJ,True,,20060101,20250827
72446603929,724466,03929,MO,38.844,-94.56,6.046682218765769,KGVW,KGVW,True,,19540327,20250825
72446713930,724467,13930,MO,38.717,-93.55,3.9714681091958783,KSZL,KSZL,True,,19421201,20250825
72449013993,724490,13993,MO,39.768,-94.91,3.749938144329749,KSTJ,KSTJ,True,,19440301,20250827
99999913301,999999,13301,MO,39.867,-93.147,2.360738547291409,,,False,,20050611,20250828
99999923908,999999,23908,MO,37.428,-94.583,1.946524995645363,,,False,,20070525,20250828
99999923909,999999,23909,MO,37.634,-91.723,1.1812717770034868,,,False,,20070517,20250828
A5125600451,A51256,00451,MO,36.699,-93.402,2.642486599716081,KFWB,KFWB,True,,20140731,20250825
72054153806,720541,53806,MS,34.383,-89.55,2.317567292006426,KUOX,KUOX,True,,20090101,20250825
72070853849,720708,53849,MS,32.8,-88.833,2.8414906027219,KNJW,KNJW,True,,20200713,20250825
72076900275,720769,00275,MS,33.433,-88.849,1.8514375230369973,KSTF,KSTF,True,,20130101,20250825
72077699999,720776,99999,MS,31.673,-89.172,2.60979501583649,KLUL,KLUL,True,,20121118,20250824
72078700278,720787,00278,MS,32.304,-90.411,1.754670680532766,KJVW,KJVW,True,,20110402,20250825
72092400311,720924,00311,MS,34.915,-88.604,2.5165668189093444,KCRX,KCRX,True,,20110125,20250825
72092700314,720927,00314,MS,34.3,-90.512,3.13803341747747,KCKM,KCKM,True,,20110311,20250825
72093200317,720932,00317,MS,31.606,-90.409,1.6479290659539425,K1R7,K1R7,True,,20110402,20250825
72213863852,722138,63852,MS,30.368,-89.455,3.250291375291511,KHSA,KHSA,True,,20050101,20250825
72216563808,722165,63808,MS,34.979,-89.787,3.232530839633584,KOLV,KOLV,True,,20050101,20250825
72234013865,722340,13865,MS,32.335,-88.751,2.659359316604247,KMEI,KMEI,True,,19420301,20250826
72234499999,722344,99999,MS,33.146,-89.062,2.416348376109512,KLMS,KLMS,True,,19810220,20250824
72234503866,722345,03866,MS,32.55,-88.567,2.345363408521429,KNMM,KNMM,True,,19730101,20250826
72234853808,722348,53808,MS,31.467,-89.333,2.207898913441648,KPIB,KPIB,True,,20060101,20250825
72234999999,722349,99999,MS,30.487,-89.651,2.8520700346527232,KMJD,KMJD,True,,20200624,20250616
72235003940,722350,03940,MS,32.32,-90.078,3.029800374986022,KJAN,KJAN,True,,19420901,20250827
72235413927,722354,13927,MS,32.338,-90.221,2.8153365906622905,KHKS,KHKS,True,,20050101,20250827
72235593999,722355,93999,MS,32.233,-90.933,2.275266086114806,KVKS,KVKS,True,,20130319,20250825
72235703961,722357,03961,MS,31.617,-91.283,2.8702372788368966,KHEZ,KHEZ,True,,20060101,20250825
72235893919,722358,93919,MS,31.182,-90.472,2.617845415508949,KMCB,KMCB,True,,19730101,20250827
72236423903,722364,23903,MS,34.681,-90.347,3.5760137167602304,KUTA,KUTA,True,,20050104,20250825
72330613825,723306,13825,MS,33.65,-88.45,2.8051309202924446,KCBM,KCBM,True,,19420301,20250825
72330753893,723307,53893,MS,33.45,-88.583,2.9967331637433885,KGTR,KGTR,True,,20060101,20250825
72332093862,723320,93862,MS,34.262,-88.771,2.870815450643589,KTUP,KTUP,True,,19910301,20250827
72502300474,725023,00474,MS,33.861,-90.758,3.806852292019695,KRNV,KRNV,True,,20130318,20250825
74694100389,746941,00389,MS,33.873,-88.49,2.0475164067671603,KM40,KM40,True,,20120110,20250826
74757093874,747570,93874,MS,30.412,-89.081,3.1141131595675966,KGPT,KGPT,True,,20050101,20250827
74758013978,747580,13978,MS,33.496,-90.089,2.675136537411262,KGWO,KGWO,True,,20050101,20250827
74759013833,747590,13833,MS,31.27,-89.256,2.2968762002305207,KHBG,KHBG,True,,20050101,20250827
74768013939,747680,13939,MS,33.494,-90.981,3.8155294117645218,KGLH,KGLH,True,,20050101,20250827
74768613820,747686,13820,MS,30.417,-88.917,3.4470164721280177,KBIX,KBIX,True,,19420509,20250825
74768853858,747688,53858,MS,30.463,-88.532,2.169929753002524,KPQL,KPQL,True,,20040101,20250827
99817199999,998171,99999,MS,30.35,-88.417,3.935517551755146,,,False,,20100101,20250824
99820199999,998201,99999,MS,30.35,-88.567,0.0,,,False,,20080721,20250824
99821999999,998219,99999,MS,30.317,-89.317,3.820625113574416,,,False,,20081022,20250824
99999923803,999999,23803,MS,34.822,-89.435,0.9364222260930172,,,False,,20080201,20250828
99999963831,999999,63831,MS,32.338,-89.07,1.2632119839749227,,,False,,20021103,20250828
72075999999,720759,99999,MT,46.255,-114.125,2.502940816825205,KHRF,KHRF,True,,20190410,20250824
72099499999,720994,99999,MT,47.283,-110.8,4.301816488122714,K1AM,K1AM,True,,20131025,20250824
72099599999,720995,99999,MT,47.283,-110.367,4.966704336770478,K1BM,K1BM,True,,20120920,20250824
72099699999,720996,99999,MT,47.1,-110.167,4.677495987158766,K1CM,K1CM,True,,20120601,20250824
72099799999,720997,99999,MT,47.383,-109.817,5.252252982740207,K1DM,K1DM,True,,20131025,20250824
72099899999,720998,99999,MT,47.45,-109.417,5.31653289048744,K1EM,K1EM,True,,20120717,20250824
72099999999,720999,99999,MT,47.6,-112.317,4.99166666666655,K1FM,K1FM,True,,20120614,20250612
72100199999,721001,99999,MT,47.333,-112.1,4.963345367027281,K1GM,K1GM,True,,20131025,20250824
72100299999,721002,99999,MT,47.7,-111.95,3.8989752561857434,K1HM,K1HM,True,,20130625,20250824
72100399999,721003,99999,MT,47.317,-111.467,3.580214704780759,K1IM,K1IM,True,,20120920,20250824
72100499999,721004,99999,MT,47.75,-111.55,4.414842559674659,K1JM,K1JM,True,,20120504,20250824
72100599999,721005,99999,MT,46.45,-109.8,8.327196017726116,K1KM,K1KM,True,,20120921,20250824
72100799999,721007,99999,MT,47.017,-109.633,4.379958027282112,K1MM,K1MM,True,,20120614,20250824
72100899999,721008,99999,MT,47.067,-109.033,4.712753756164375,K1NM,K1NM,True,,20120619,20250824
72100999999,721009,99999,MT,47.333,-108.933,6.164050199657315,K1OM,K1OM,True,,20131025,20250824
72667624087,726676,24087,MT,47.133,-104.8,4.897893569844572,KGDV,KGDV,True,,20060101,20250822
72676494163,726764,94163,MT,44.683,-111.117,2.488657867071591,KWYS,KWYS,True,,20060608,20250825
72677024033,726770,24033,MT,45.807,-108.546,4.592570189454019,KBIL,KBIL,True,,19350501,20250827
72677624036,726776,24036,MT,47.054,-109.457,3.943562932949672,KLWT,KLWT,True,,19420401,20250827
72677794055,726777,94055,MT,46.352,-104.261,5.409725749110867,KBHK,KBHK,True,,20060101,20250827
72679724132,726797,24132,MT,45.788,-111.162,2.63277951790823,KBZN,KBZN,True,,19730101,20250827
72679824150,726798,24150,MT,45.698,-110.442,5.860656827549176,KLVM,KLVM,True,,19730101,20250827
72768094008,727680,94008,MT,48.214,-106.621,4.895883520846796,KGGW,KGGW,True,,19421210,20250827
72768494051,727684,94051,MT,47.326,-106.949,3.91950963222413,KJDN,KJDN,True,,20060101,20250827
72768694017,727686,94017,MT,48.094,-105.578,3.924293040292872,KOLF,KOLF,True,,20060101,20250827
72768794028,727687,94028,MT,47.717,-104.183,4.311442122424597,KSDY,KSDY,True,,20060101,20250825
72769024137,727690,24137,MT,48.604,-112.377,5.364481203007243,KCTB,KCTB,True,,20050101,20250827
72770024138,727700,24138,MT,45.258,-112.555,3.855800937830727,KDLN,KDLN,True,,20050101,20250827
72772024144,727720,24144,MT,46.604,-111.989,3.03051483522915,KHLN,KHLN,True,,19730101,20250827
72773024153,727730,24153,MT,46.921,-114.094,2.183810584958227,KMSO,KMSO,True,,19730101,20250827
72774024135,727740,24135,MT,45.964,-112.501,2.5566342141864373,KBTM,KBTM,True,,20050101,20250827
72775024143,727750,24143,MT,47.473,-111.383,4.678656631638478,KGTF,KGTF,True,,19730101,20250825
72775524112,727755,24112,MT,47.517,-111.183,4.0497038437300645,KGFA,KGFA,True,,19421201,20250825
72776099999,727760,99999,MT,47.45,-111.383,4.761648351648423,,,False,,19940921,20250824
72777094012,727770,94012,MT,48.543,-109.764,4.563791480347938,KHVR,KHVR,True,,19730101,20250827
72779024146,727790,24146,MT,48.304,-114.264,2.306126427179171,KGPI,KGPI,True,,19730101,20250825
74230024037,742300,24037,MT,46.426,-105.883,4.545079923742229,KMLS,KMLS,True,,19830531,20250827
99999904130,999999,04130,MT,48.741,-113.433,2.629423043402469,,,False,,20030925,20250828
99999904137,999999,04137,MT,45.158,-113.006,2.2088214783821485,,,False,,20070728,20250828
99999904140,999999,04140,MT,46.885,-110.29,2.2056883615424923,,,False,,20080727,20250828
99999994059,999999,94059,MT,48.489,-105.21,4.356116742397776,,,False,,20011220,20250828
99999994060,999999,94060,MT,48.308,-105.102,2.62942817294282,,,False,,20011220,20250828
72027493799,720274,93799,NC,34.273,-78.715,1.8030318401744103,KCPC,KCPC,True,,20060101,20250825
72027763843,720277,63843,NC,35.256,-81.601,1.7381677018629986,KEHO,KEHO,True,,20060101,20250825
72027903705,720279,03705,NC,34.602,-78.578,2.782439138759324,KEYF,KEYF,True,,20060101,20250825
72028203736,720282,03736,NC,36.018,-75.671,2.8116627725853145,KFFA,KFFA,True,,20060101,20250825
72028803711,720288,03711,NC,36.361,-78.529,2.0215690875664865,KHNZ,KHNZ,True,,20060101,20250825
72064900231,720649,00231,NC,36.33,-77.635,2.1449840702458167,KIXA,KIXA,True,,20090722,20250826
72086400290,720864,00290,NC,35.937,-77.547,2.1602875077489854,KETC,KETC,True,,20101122,20250826
72096800340,720968,00340,NC,35.704,-79.504,1.3612873540948616,K5W8,K5W8,True,,20111215,20250824
72207303727,722073,03727,NC,34.976,-78.364,1.49867575311673,KCTZ,KCTZ,True,,20060101,20250825
72207953888,722079,53888,NC,35.781,-80.304,1.360198119413151,KEXX,KEXX,True,,20060101,20250826
72212853899,722128,53899,NC,35.483,-81.161,1.539582766791986,KIPJ,KIPJ,True,,20060101,20250826
72213103713,722131,03713,NC,35.541,-78.39,1.7225081509078863,KJNX,KJNX,True,,20060101,20250825
72213263801,722132,63801,NC,35.39,-80.707,1.463710319214875,KJQF,KJQF,True,,20060101,20250825
72214103731,722141,03731,NC,36.023,-78.33,1.4725016455644502,KLHZ,KLHZ,True,,20050101,20250826
72214863824,722148,63824,NC,35.417,-80.151,1.8004596984685777,KVUJ,KVUJ,True,,20060101,20250826
72217763811,722177,63811,NC,35.195,-83.865,1.004510378656516,KRHP,KRHP,True,,20060101,20250826
72219103721,722191,03721,NC,33.929,-78.075,3.898344383700263,KSUT,KSUT,True,,20050101,20250825
72219303722,722193,03722,NC,36.285,-78.984,1.828854198945986,KTDF,KTDF,True,,20060101,20250826
72219863819,722198,63819,NC,36.2,-81.65,3.06555041628083,KTNB,KTNB,True,,20020902,20250825
72220103723,722201,03723,NC,35.582,-79.101,1.5362114298968594,KTTA,KTTA,True,,20060101,20250826
72224303738,722243,03738,NC,34.891,-79.759,2.125545122381899,KRCZ,KRCZ,True,,20061024,20250825
72301003810,723010,03810,NC,35.742,-81.382,2.1281098339720264,KHKY,KHKY,True,,20050101,20250827
72302013748,723020,13748,NC,34.267,-77.9,3.640735231618864,KILM,KILM,True,,20050101,20250827
72303013714,723030,13714,NC,35.174,-79.009,2.828859402908613,KPOB,KPOB,True,,19370703,20250825
72303493747,723034,93747,NC,35.033,-79.5,2.696594778660386,KHFF,KHFF,True,,20060103,20250825
72303593740,723035,93740,NC,34.99,-78.88,3.3462433283151696,KFAY,KFAY,True,,20060101,20250827
72303793765,723037,93765,NC,34.733,-76.657,4.644195005313208,KMRH,KMRH,True,,20060101,20250827
72304613766,723046,13766,NC,35.917,-75.702,4.3725715654575055,KMQI,KMQI,True,,20050101,20250825
72305563816,723055,63816,NC,35.765,-80.957,1.8513883502671775,KSVH,KSVH,True,,20060101,20250826
72306013722,723060,13722,NC,35.892,-78.782,2.8363903586124373,KRDU,KRDU,True,,19451101,20250827
72306200370,723062,00370,NC,35.02,-76.46,5.118709337084431,KNBT,KNBT,True,,20210906,20250825
72306513783,723065,13783,NC,35.633,-77.383,2.465253413200973,KPGV,KPGV,True,,20050101,20250825
72306613713,723066,13713,NC,35.344,-77.965,2.992994883903884,KGSB,KGSB,True,,19430601,20250825
72306793726,723067,93726,NC,35.317,-77.633,2.258497330889762,KISO,KISO,True,,19730608,20250825
72306893759,723068,93759,NC,35.85,-77.895,2.5592573014404905,KRWI,KRWI,True,,20060101,20250827
72306993753,723069,93753,NC,34.833,-77.617,2.783023803295793,KOAJ,KOAJ,True,,20060101,20250826
72307013786,723070,13786,NC,36.258,-76.172,4.246743810548773,KECG,KECG,True,,20050101,20250827
72307403703,723074,03703,NC,36.028,-76.567,2.974191925056945,KEDE,KEDE,True,,20060101,20250825
72307993796,723079,93796,NC,36.298,-77.171,1.8476370736368104,KASJ,KASJ,True,,20060101,20250826
72309013754,723090,13754,NC,34.9,-76.883,4.158118361153055,KNKT,KNKT,True,,19730101,20250825
72309593719,723095,93719,NC,35.068,-77.048,3.28900013002195,KEWN,KEWN,True,,19730101,20250827
72309693727,723096,93727,NC,34.708,-77.44,3.470912183712714,KNCA,KNCA,True,,19730101,20250825
72309793743,723097,93743,NC,34.683,-77.033,4.104817741524544,KNJM,KNJM,True,,19870504,20250821
72310813776,723108,13776,NC,34.608,-79.059,2.9358551359710297,KLBT,KLBT,True,,19980902,20250827
72310993782,723109,93782,NC,34.791,-79.368,3.1330317945987862,KMEB,KMEB,True,,20060101,20250827
72313993729,723139,93729,NC,35.232,-75.622,3.999133910725916,KHSE,KHSE,True,,19960101,20250827
72314013881,723140,13881,NC,35.223,-80.954,3.0513760420232905,KCLT,KCLT,True,,19410722,20250827
72314303720,723143,03720,NC,35.237,-79.391,2.694803548795975,KSOP,KSOP,True,,20060101,20250825
72314453890,723144,53890,NC,35.428,-81.935,1.6501289417723632,KFQD,KFQD,True,,20060101,20250825
72314653892,723146,53892,NC,36.432,-81.419,2.4882052472714298,KGEV,KGEV,True,,20060101,20250825
72314753870,723147,53870,NC,35.197,-81.156,1.846851319571592,KAKH,KAKH,True,,20060101,20250827
72314863859,723148,63859,NC,35.821,-81.611,0.860338152800796,KMRN,KMRN,True,,20060101,20250826
72315003812,723150,03812,NC,35.432,-82.538,2.749780455427188,KAVL,KAVL,True,,19730101,20250827
72315663812,723156,63812,NC,35.646,-80.52,1.888972557543326,KRUQ,KRUQ,True,,20050101,20250826
72316563821,723165,63821,NC,36.223,-81.098,1.339600777808461,KUKF,KUKF,True,,20060101,20250826
72317013723,723170,13723,NC,36.097,-79.943,3.335467305716936,KGSO,KGSO,True,,19451101,20250827
72317493783,723174,93783,NC,36.048,-79.474,2.325545130170567,KBUY,KBUY,True,,20060101,20250827
72317763807,723177,63807,NC,36.46,-80.553,1.3264361536057867,KMWK,KMWK,True,,20060101,20250826
72319393807,723193,93807,NC,36.133,-80.224,2.434895408856373,KINT,KINT,True,,19900208,20250827
72319453872,723194,53872,NC,35.015,-80.624,2.6306804455777897,KEQY,KEQY,True,,20060101,20250827
72362603737,723626,03737,NC,36.399,-76.016,2.8103413498832857,KONX,KONX,True,,20050101,20250825
72529400383,725294,00383,NC,35.017,-80.083,1.2626765195185072,KAFP,KAFP,True,,20070521,20250825
74207703763,742077,03763,NC,36.437,-79.851,1.313916585838803,KSIF,KSIF,True,,20061024,20250826
74692503741,746925,03741,NC,35.57,-77.05,2.591885607997528,KOCW,KOCW,True,,20060101,20250825
74692903702,746929,03702,NC,35.0,-77.982,2.330035657685623,KDPL,KDPL,True,,20060101,20250825
74693093737,746930,93737,NC,35.133,-78.933,2.448061886541105,KFBG,KFBG,True,,19610701,20250825
74693503709,746935,03709,NC,35.654,-79.895,1.711513834451893,KHBI,KHBI,True,,20060101,20250825
74693603712,746936,03712,NC,35.379,-78.734,2.351300507115395,KHRJ,KHRJ,True,,20060101,20250826
74694003708,746940,03708,NC,35.46,-77.965,2.4832637941112834,KGWW,KGWW,True,,20060101,20250825
99707799999,997077,99999,NC,33.842,-78.476,0.0,,,False,,20120404,20250824
99820999999,998209,99999,NC,36.183,-75.75,5.9871212121211,,,False,,20100101,20250824
99842699999,998426,99999,NC,35.209,-75.704,5.198646942088996,,,False,,20100820,20250824
99999900370,999999,00370,NC,35.02,-76.46,5.071812906628984,,,False,,20140731,20250825
99999903758,999999,03758,NC,35.971,-79.093,1.2861726242371394,,,False,,20070329,20250828
99999953877,999999,53877,NC,35.495,-82.614,0.522991110336409,,,False,,20001120,20250828
99999953878,999999,53878,NC,35.419,-82.557,1.3592018124782177,,,False,,20001121,20250828
A0000363844,A00003,63844,NC,35.223,-83.419,1.0103827540695365,K1A5,K1A5,True,,20060101,20250820
72049100150,720491,00150,ND,46.217,-97.633,5.295740855548673,KGWR,KGWR,True,,20140701,20250825
72073700266,720737,00266,ND,47.451,-99.151,5.158875633973448,K46D,K46D,True,,20100610,20250825
72085300281,720853,00281,ND,48.884,-99.621,5.229842869137625,K06D,K06D,True,,20101118,20250825
72085400282,720854,00282,ND,46.925,-103.982,4.904217350621156,K20U,K20U,True,,20101118,20250825
72085500283,720855,00283,ND,48.784,-97.632,4.181789448090854,K2C8,K2C8,True,,20101118,20250825
72085800285,720858,00285,ND,48.48,-99.236,3.195238095238094,K9D7,K9D7,True,,20101118,20250808
72086100287,720861,00287,ND,48.929,-103.297,4.830102134425855,KD50,KD50,True,,20101118,20250825
72086300289,720863,00289,ND,48.381,-102.898,4.872235209494569,KD60,KD60,True,,20101118,20250825
72086500291,720865,00291,ND,48.405,-97.371,4.859377167963511,KGAF,KGAF,True,,20101118,20250825
72086600292,720866,00292,ND,47.29,-101.581,3.719498069497397,KHZE,KHZE,True,,20101118,20250825
72086700293,720867,00293,ND,48.39,-100.024,4.741417603509139,KRUG,KRUG,True,,20101210,20250822
72086800294,720868,00294,ND,47.796,-103.254,4.040124426189187,KS25,KS25,True,,20101210,20250825
72087100296,720871,00296,ND,46.768,-100.894,4.919948295556954,KY19,KY19,True,,20101118,20250825
72089599999,720895,99999,ND,46.813,-101.86,4.2997013105755935,KD57,KD57,True,,20131016,20250824
72090900300,720909,00300,ND,48.301,-102.406,4.831328713467812,K08D,K08D,True,,20101207,20250825
72091100301,720911,00301,ND,46.942,-98.018,4.942342229199127,KBAC,KBAC,True,,20101215,20250825
72093300318,720933,00318,ND,46.218,-100.245,4.322838538526031,K7L2,K7L2,True,,20110513,20250825
72101299999,721012,99999,ND,47.909,-100.927,4.738790837401589,,,False,,20121030,20250824
72101499999,721014,99999,ND,47.795,-101.299,6.192959337349072,,,False,,20121031,20250824
72101599999,721015,99999,ND,47.751,-101.674,5.319944193462317,,,False,,20121101,20250824
72101799999,721017,99999,ND,48.12,-101.96,5.192972378391147,,,False,,20121024,20250824
72101899999,721018,99999,ND,47.974,-102.223,4.013171376631881,,,False,,20120821,20250802
72101999999,721019,99999,ND,48.345,-102.304,5.489364900412999,,,False,,20120823,20250824
72102199999,721021,99999,ND,48.412,-101.892,6.087254688180907,,,False,,20121002,20250824
72102299999,721022,99999,ND,48.551,-102.12,5.092864749733865,,,False,,20120927,20250824
72102399999,721023,99999,ND,48.789,-102.269,5.556407702522776,,,False,,20121023,20250824
72102499999,721024,99999,ND,48.673,-101.882,5.755752333882112,,,False,,20120925,20250824
72102599999,721025,99999,ND,48.76,-101.592,5.25382173382131,,,False,,20121023,20250824
72102699999,721026,99999,ND,48.825,-101.283,5.12387661843069,,,False,,20120926,20250824
72200454922,722004,54922,ND,46.244,-96.607,4.626241992021961,KBWP,KBWP,True,,20060101,20250825
72285700368,722857,00368,ND,48.941,-97.903,3.926672667265992,K96D,K96D,True,,20101118,20250825
72753014914,727530,14914,ND,46.924,-96.812,5.139821911631604,KFAR,KFAR,True,,19480101,20250827
72753514919,727535,14919,ND,46.926,-98.67,5.0125378892253885,KJMS,KJMS,True,,19730101,20250827
72757014916,727570,14916,ND,47.943,-97.183,4.92546189376417,KGFK,KGFK,True,,20100801,20250827
72757394928,727573,94928,ND,48.117,-98.9,5.180082815734695,KDVL,KDVL,True,,20060101,20250825
72757594925,727575,94925,ND,47.967,-97.4,4.747706766916907,KRDR,KRDR,True,,19590303,20250825
72758494038,727584,94038,ND,46.011,-102.652,4.761126373626114,KHEI,KHEI,True,,20060101,20250827
72763024012,727630,24012,ND,46.8,-102.797,5.267683418435491,KDIK,KDIK,True,,20050101,20250827
72764024011,727640,24011,ND,46.782,-100.758,4.205395189003098,KBIS,KBIS,True,,19360701,20250827
72767594011,727675,94011,ND,48.417,-101.35,5.198644338117674,KMIB,KMIB,True,,19591001,20250825
72767624013,727676,24013,ND,48.252,-101.269,5.137640983828966,KMOT,KMOT,True,,19730101,20250827
72767794041,727677,94041,ND,47.646,-101.441,4.29423641703369,KN60,KN60,True,,20060101,20250827
99999954937,999999,54937,ND,46.77,-99.478,3.4249386610585364,,,False,,20080729,20250828
99999994080,999999,94080,ND,46.895,-103.377,3.038099389712299,,,False,,20040918,20250828
99999994084,999999,94084,ND,48.968,-102.17,3.4793307772743174,,,False,,20061017,20250828
A0714100327,A07141,00327,ND,47.423,-98.106,5.881218731238191,KS32,KS32,True,,20150926,20250525
72030804992,720308,04992,NE,41.196,-96.112,2.93905225810278,KMLE,KMLE,True,,20060101,20250825
72040500436,720405,00436,NE,41.412,-96.109,4.100649544126732,KBTA,KBTA,True,,20090101,20250825
72084699999,720846,99999,NE,42.112,-98.039,4.519170860292117,K4V9,K4V9,True,,20241031,20250824
72094200323,720942,00323,NE,41.233,-96.6,4.216880723034421,KAHQ,KAHQ,True,,20110517,20250825
72097899999,720978,99999,NE,41.517,-104.0,6.318374368346961,,,False,,20130226,20250824
72097999999,720979,99999,NE,41.583,-103.667,5.512182448037014,,,False,,20130226,20250824
72098199999,720981,99999,NE,41.367,-103.8,6.1148606811145445,,,False,,20130731,20250824
72098299999,720982,99999,NE,41.117,-103.983,5.8241578070957845,,,False,,20131218,20250824
72098399999,720983,99999,NE,41.367,-103.483,5.807189542483652,,,False,,20141215,20250824
72098499999,720984,99999,NE,41.217,-103.1,5.33555223880571,,,False,,20140514,20250824
72098599999,720985,99999,NE,41.317,-102.833,5.542670124737118,,,False,,20130816,20250824
72098699999,720986,99999,NE,41.05,-102.867,6.106774193548375,,,False,,20130828,20250824
72098899999,720988,99999,NE,41.133,-103.483,6.212962725758514,K1KW,K1KW,True,,20141215,20250824
72212404998,722124,04998,NE,40.149,-97.587,3.4447672659034163,KHJH,KHJH,True,,20060101,20250825
72221194087,722211,94087,NE,41.964,-100.569,4.16443581140693,KTIF,KTIF,True,,20060101,20250826
72224154925,722241,54925,NE,42.242,-96.983,4.340667294338887,KLCG,KLCG,True,,20060101,20250825
72229100470,722291,00470,NE,40.948,-95.917,3.964189588005484,KPMV,KPMV,True,,20061121,20250825
72344154921,723441,54921,NE,41.73,-98.054,3.762377754211717,KBVN,KBVN,True,,20060101,20250825
72550014942,725500,14942,NE,41.312,-95.902,4.748201014509473,KOMA,KOMA,True,,19740419,20250827
72551014939,725510,14939,NE,40.848,-96.765,4.603399009102026,KLNK,KLNK,True,,19421001,20250827
72551214989,725512,14989,NE,40.894,-97.626,4.796250892644527,KJYR,KJYR,True,,20060101,20250825
72551304901,725513,04901,NE,40.893,-97.997,4.7379921870153705,KAUH,KAUH,True,,20060101,20250825
72551594947,725515,94947,NE,40.301,-96.754,3.901518566851909,KBIE,KBIE,True,,20060101,20250825
72552014935,725520,14935,NE,40.961,-98.313,5.129847738467929,KGRI,KGRI,True,,19440301,20250827
72552494958,725524,94958,NE,41.623,-98.949,4.213070453605213,KODX,KODX,True,,20060101,20250827
72552594949,725525,94949,NE,40.6,-98.426,4.85366612353701,KHSI,KHSI,True,,20060101,20250827
72552614905,725526,14905,NE,40.733,-99.0,5.2967631774309964,KEAR,KEAR,True,,20060101,20250825
72552794978,725527,94978,NE,41.763,-96.18,4.675856370192082,KTQE,KTQE,True,,20060101,20250827
72553394957,725533,94957,NE,40.079,-95.589,3.933879310344656,KFNB,KFNB,True,,20000101,20250827
72554014949,725540,14949,NE,41.117,-95.917,3.989910218041728,KOFF,KOFF,True,,19480112,20250825
72554104993,725541,04993,NE,40.606,-95.864,4.29743604926538,KAFK,KAFK,True,,20060101,20250825
