year,month,state,capacity_factor
2008,2,NV,0.043549
2008,2,NY,0.061305
2008,2,OH,0.074627
2008,2,OK,0.073885
2008,2,OR,0.027674
2008,2,PA,0.044887
2008,2,RI,0.055788
2008,2,SC,0.035102
2008,2,SD,0.095578
2008,2,TN,0.035891
2008,2,TX,0.072231
2008,2,UT,0.036965
2008,2,VA,0.050951
2008,2,VT,0.023841
2008,2,WA,0.033514
2008,2,WI,0.037921
2008,2,WV,0.034873
2008,2,WY,0.097289
2008,3,AL,0.032728
2008,3,AR,0.055527
2008,3,AZ,0.047655
2008,3,CA,0.047307
2008,3,CO,0.083606
2008,3,CT,0.069003
2008,3,DE,0.082877
2008,3,FL,0.049477
2008,3,GA,0.026271
2008,3,IA,0.065307
2008,3,ID,0.044091
2008,3,IL,0.060225
2008,3,IN,0.062421
2008,3,KS,0.100622
2008,3,KY,0.03777
2008,3,LA,0.056522
2008,3,MA,0.074325
2008,3,MD,0.066593
2008,3,ME,0.04488
2008,3,MI,0.041475
2008,3,MN,0.052907
2008,3,MO,0.053915
2008,3,MS,0.047541
2008,3,MT,0.083799
2008,3,NC,0.038478
2008,3,ND,0.097954
2008,3,NE,0.087419
2008,3,NH,0.058858
2008,3,NJ,0.075924
2008,3,NM,0.101736
2008,3,NV,0.056972
2008,3,NY,0.067516
2008,3,OH,0.060485
2008,3,OK,0.10505
2008,3,OR,0.026564
2008,3,PA,0.046175
2008,3,RI,0.07242
2008,3,SC,0.040216
2008,3,SD,0.096707
2008,3,TN,0.038905
2008,3,TX,0.106137
2008,3,UT,0.045073
2008,3,VA,0.06041
2008,3,VT,0.035689
2008,3,WA,0.029192
2008,3,WI,0.032815
2008,3,WV,0.028392
2008,3,WY,0.096986
2008,4,AL,0.014798
2008,4,AR,0.043754
2008,4,AZ,0.065916
2008,4,CA,0.055251
2008,4,CO,0.114035
2008,4,CT,0.039906
2008,4,DE,0.058497
2008,4,FL,0.033787
2008,4,GA,0.011603
2008,4,IA,0.123305
2008,4,ID,0.056515
2008,4,IL,0.08283
2008,4,IN,0.072037
2008,4,KS,0.150158
2008,4,KY,0.022184
2008,4,LA,0.031745
2008,4,MA,0.040986
2008,4,MD,0.03116
2008,4,ME,0.025901
2008,4,MI,0.064051
2008,4,MN,0.085858
2008,4,MO,0.066449
2008,4,MS,0.02562
2008,4,MT,0.076431
2008,4,NC,0.018255
2008,4,ND,0.114231
2008,4,NE,0.144555
2008,4,NH,0.047763
2008,4,NJ,0.033852
2008,4,NM,0.114158
2008,4,NV,0.088083
2008,4,NY,0.040657
2008,4,OH,0.044144
2008,4,OK,0.111238
2008,4,OR,0.030588
2008,4,PA,0.024909
2008,4,RI,0.043607
2008,4,SC,0.023438
2008,4,SD,0.151905
2008,4,TN,0.021038
2008,4,TX,0.086678
2008,4,UT,0.079875
2008,4,VA,0.028941
2008,4,VT,0.023784
2008,4,WA,0.027344
2008,4,WI,0.071656
2008,4,WV,0.012306
2008,4,WY,0.092369
2008,5,AL,0.016098
2008,5,AR,0.030511
2008,5,AZ,0.063603
2008,5,CA,0.05215
2008,5,CO,0.098683
2008,5,CT,0.046149
2008,5,DE,0.052541
2008,5,FL,0.038787
2008,5,GA,0.016718
2008,5,IA,0.090653
2008,5,ID,0.046518
2008,5,IL,0.059486
2008,5,IN,0.054745
2008,5,KS,0.126154
2008,5,KY,0.029069
2008,5,LA,0.027276
2008,5,MA,0.045125
2008,5,MD,0.037702
2008,5,ME,0.023021
2008,5,MI,0.04128
2008,5,MN,0.068334
2008,5,MO,0.048998
2008,5,MS,0.020376
2008,5,MT,0.078735
2008,5,NC,0.024728
2008,5,ND,0.127593
2008,5,NE,0.118931
2008,5,NH,0.051076
2008,5,NJ,0.043076
2008,5,NM,0.124757
2008,5,NV,0.06516
2008,5,NY,0.037439
2008,5,OH,0.050858
2008,5,OK,0.086466
2008,5,OR,0.023902
2008,5,PA,0.023171
2008,5,RI,0.052331
2008,5,SC,0.033225
2008,5,SD,0.132938
2008,5,TN,0.021077
2008,5,TX,0.07565
2008,5,UT,0.055006
2008,5,VA,0.037617
2008,5,VT,0.013024
2008,5,WA,0.026952
2008,5,WI,0.040891
2008,5,WV,0.012194
2008,5,WY,0.080992
2008,6,AL,0.006471
2008,6,AR,0.035547
2008,6,AZ,0.044494
2008,6,CA,0.046883
2008,6,CO,0.070222
2008,6,CT,0.016204
2008,6,DE,0.026839
2008,6,FL,0.019448
2008,6,GA,0.007916
2008,6,IA,0.066436
2008,6,ID,0.042112
2008,6,IL,0.049947
2008,6,IN,0.044321
2008,6,KS,0.098095
2008,6,KY,0.019595
2008,6,LA,0.018456
2008,6,MA,0.015707
2008,6,MD,0.023511
2008,6,ME,0.008219
2008,6,MI,0.02995
2008,6,MN,0.049736
2008,6,MO,0.045143
2008,6,MS,0.011591
2008,6,MT,0.06214
2008,6,NC,0.010708
2008,6,ND,0.082065
2008,6,NE,0.065831
2008,6,NH,0.040674
2008,6,NJ,0.018593
2008,6,NM,0.097649
2008,6,NV,0.051384
2008,6,NY,0.021286
2008,6,OH,0.037337
2008,6,OK,0.111183
2008,6,OR,0.029413
2008,6,PA,0.014699
2008,6,RI,0.031096
2008,6,SC,0.019782
2008,6,SD,0.074571
2008,6,TN,0.013797
2008,6,TX,0.099281
2008,6,UT,0.044442
2008,6,VA,0.020233
2008,6,VT,0.006875
2008,6,WA,0.031392
2008,6,WI,0.032711
2008,6,WV,0.007215
2008,6,WY,0.06062
2008,7,AL,0.00504
2008,7,AR,0.007803
2008,7,AZ,0.027735
2008,7,CA,0.029854
2008,7,CO,0.041593
2008,7,CT,0.014343
2008,7,DE,0.016932
2008,7,FL,0.013647
2008,7,GA,0.007023
2008,7,IA,0.022837
2008,7,ID,0.024324
2008,7,IL,0.017639
2008,7,IN,0.023095
2008,7,KS,0.055298
2008,7,KY,0.006305
2008,7,LA,0.007219
2008,7,MA,0.020649
2008,7,MD,0.014774
2008,7,ME,0.009368
2008,7,MI,0.025679
2008,7,MN,0.032348
2008,7,MO,0.016001
2008,7,MS,0.006136
2008,7,MT,0.051162
2008,7,NC,0.010894
2008,7,ND,0.062762
2008,7,NE,0.041173
2008,7,NH,0.038469
2008,7,NJ,0.015201
2008,7,NM,0.039106
2008,7,NV,0.034724
2008,7,NY,0.015938
2008,7,OH,0.018125
2008,7,OK,0.031783
2008,7,OR,0.023646
2008,7,PA,0.007781
2008,7,RI,0.030706
2008,7,SC,0.015893
2008,7,SD,0.050361
2008,7,TN,0.005182
2008,7,TX,0.041667
2008,7,UT,0.028075
2008,7,VA,0.014308
2008,7,VT,0.005133
2008,7,WA,0.02421
2008,7,WI,0.021558
2008,7,WV,0.003015
2008,7,WY,0.037752
2008,8,AL,0.012583
2008,8,AR,0.005888
2008,8,AZ,0.024688
2008,8,CA,0.02713
2008,8,CO,0.041104
2008,8,CT,0.012232
2008,8,DE,0.013596
2008,8,FL,0.046139
2008,8,GA,0.017301
2008,8,IA,0.009997
2008,8,ID,0.028985
2008,8,IL,0.008101
2008,8,IN,0.013693
2008,8,KS,0.033582
2008,8,KY,0.003885
2008,8,LA,0.019852
2008,8,MA,0.009977
2008,8,MD,0.013289
2008,8,ME,0.007821
2008,8,MI,0.017355
2008,8,MN,0.024304
2008,8,MO,0.006481
2008,8,MS,0.01035
2008,8,MT,0.058251
2008,8,NC,0.005515
2008,8,ND,0.067467
2008,8,NE,0.041153
2008,8,NH,0.028703
2008,8,NJ,0.014332
2008,8,NM,0.031478
2008,8,NV,0.03376
2008,8,NY,0.012538
2008,8,OH,0.017549
2008,8,OK,0.016485
2008,8,OR,0.021786
2008,8,PA,0.006622
2008,8,RI,0.013959
2008,8,SC,0.015503
2008,8,SD,0.068078
2008,8,TN,0.004353
2008,8,TX,0.022692
2008,8,UT,0.031793
2008,8,VA,0.011621
2008,8,VT,0.003903
2008,8,WA,0.022278
2008,8,WI,0.011938
2008,8,WV,0.002551
2008,8,WY,0.042142
2008,9,AL,0.012141
2008,9,AR,0.022939
2008,9,AZ,0.022784
2008,9,CA,0.018274
2008,9,CO,0.043909
2008,9,CT,0.023366
2008,9,DE,0.044304
2008,9,FL,0.036684
2008,9,GA,0.008347
2008,9,IA,0.021202
2008,9,ID,0.020832
2008,9,IL,0.013063
2008,9,IN,0.01744
2008,9,KS,0.053415
2008,9,KY,0.011785
2008,9,LA,0.055036
2008,9,MA,0.023007
2008,9,MD,0.023872
2008,9,ME,0.01332
2008,9,MI,0.019807
2008,9,MN,0.033611
2008,9,MO,0.014747
2008,9,MS,0.02799
2008,9,MT,0.028871
2008,9,NC,0.023719
2008,9,ND,0.048415
2008,9,NE,0.052819
2008,9,NH,0.040444
2008,9,NJ,0.0257
2008,9,NM,0.027676
2008,9,NV,0.023615
2008,9,NY,0.019246
2008,9,OH,0.022087
2008,9,OK,0.030619
2008,9,OR,0.015863
2008,9,PA,0.009623
2008,9,RI,0.025514
2008,9,SC,0.022552
2008,9,SD,0.063215
2008,9,TN,0.009947
2008,9,TX,0.029052
2008,9,UT,0.024169
2008,9,VA,0.031402
2008,9,VT,0.008958
2008,9,WA,0.013123
2008,9,WI,0.015869
2008,9,WV,0.00361
2008,9,WY,0.033813
2008,10,AL,0.009196
2008,10,AR,0.010078
2008,10,AZ,0.032202
2008,10,CA,0.027063
2008,10,CO,0.067079
2008,10,CT,0.039487
2008,10,DE,0.050146
2008,10,FL,0.033662
2008,10,GA,0.014324
2008,10,IA,0.048429
2008,10,ID,0.024663
2008,10,IL,0.029047
2008,10,IN,0.040134
2008,10,KS,0.086376
2008,10,KY,0.008351
2008,10,LA,0.016847
2008,10,MA,0.03757
2008,10,MD,0.034054
2008,10,ME,0.022913
2008,10,MI,0.044778
2008,10,MN,0.045092
2008,10,MO,0.023272
2008,10,MS,0.009282
2008,10,MT,0.078019
2008,10,NC,0.013561
2008,10,ND,0.093191
2008,10,NE,0.076683
2008,10,NH,0.046285
2008,10,NJ,0.038246
2008,10,NM,0.048842
2008,10,NV,0.030522
2008,10,NY,0.038412
2008,10,OH,0.045848
2008,10,OK,0.055734
2008,10,OR,0.020617
2008,10,PA,0.021823
2008,10,RI,0.03902
2008,10,SC,0.018301
2008,10,SD,0.080063
2008,10,TN,0.005443
2008,10,TX,0.034505
2008,10,UT,0.024644
2008,10,VA,0.027559
2008,10,VT,0.011044
2008,10,WA,0.018776
2008,10,WI,0.031839
2008,10,WV,0.009573
2008,10,WY,0.049101
2008,11,AL,0.00879
2008,11,AR,0.02109
2008,11,AZ,0.029621
2008,11,CA,0.021074
2008,11,CO,0.065517
2008,11,CT,0.040865
2008,11,DE,0.050181
2008,11,FL,0.024559
2008,11,GA,0.010357
2008,11,IA,0.077099
2008,11,ID,0.033355
2008,11,IL,0.043794
2008,11,IN,0.054612
2008,11,KS,0.097296
2008,11,KY,0.013089
2008,11,LA,0.020175
2008,11,MA,0.03725
2008,11,MD,0.041503
2008,11,ME,0.030237
2008,11,MI,0.051073
2008,11,MN,0.05768
2008,11,MO,0.038108
2008,11,MS,0.015901
2008,11,MT,0.084652
2008,11,NC,0.016622
2008,11,ND,0.099678
2008,11,NE,0.110439
2008,11,NH,0.045782
2008,11,NJ,0.035162
2008,11,NM,0.053064
2008,11,NV,0.022237
2008,11,NY,0.034336
2008,11,OH,0.056631
2008,11,OK,0.065864
2008,11,OR,0.027
2008,11,PA,0.022964
2008,11,RI,0.041151
2008,11,SC,0.015636
2008,11,SD,0.116376
2008,11,TN,0.010965
2008,11,TX,0.042098
2008,11,UT,0.022441
2008,11,VA,0.034976
2008,11,VT,0.014552
2008,11,WA,0.025282
2008,11,WI,0.036693
2008,11,WV,0.01159
2008,11,WY,0.088105
2008,12,AL,0.02103
2008,12,AR,0.054541
2008,12,AZ,0.043809
2008,12,CA,0.026195
2008,12,CO,0.089927
2008,12,CT,0.068423
2008,12,DE,0.066351
2008,12,FL,0.027589
2008,12,GA,0.013979
2008,12,IA,0.11781
2008,12,ID,0.061061
2008,12,IL,0.108073
2008,12,IN,0.110011
2008,12,KS,0.137564
2008,12,KY,0.04939
2008,12,LA,0.038363
2008,12,MA,0.088418
2008,12,MD,0.055329
2008,12,ME,0.040596
2008,12,MI,0.088397
2008,12,MN,0.073784
2008,12,MO,0.077937
2008,12,MS,0.042082
2008,12,MT,0.113007
2008,12,NC,0.021303
2008,12,ND,0.123459
2008,12,NE,0.112417
2008,12,NH,0.05006
2008,12,NJ,0.047218
2008,12,NM,0.095161
2008,12,NV,0.036498
2008,12,NY,0.080289
2008,12,OH,0.114003
2008,12,OK,0.10772
2008,12,OR,0.039369
2008,12,PA,0.051901
2008,12,RI,0.075696
2008,12,SC,0.017363
2008,12,SD,0.138564
2008,12,TN,0.035934
2008,12,TX,0.079084
2008,12,UT,0.040888
2008,12,VA,0.045922
2008,12,VT,0.035031
2008,12,WA,0.03658
2008,12,WI,0.064211
2008,12,WV,0.031861
2008,12,WY,0.110393
2009,1,AL,0.018151
2009,1,AR,0.027233
2009,1,AZ,0.026299
2009,1,CA,0.017885
2009,1,CO,0.076051
2009,1,CT,0.041506
2009,1,DE,0.049852
2009,1,FL,0.028551
2009,1,GA,0.017195
2009,1,IA,0.07693
2009,1,ID,0.037225
2009,1,IL,0.052038
2009,1,IN,0.045465
2009,1,KS,0.090395
2009,1,KY,0.02206
2009,1,LA,0.022919
2009,1,MA,0.054263
2009,1,MD,0.041428
2009,1,ME,0.028045
2009,1,MI,0.040627
2009,1,MN,0.05053
2009,1,MO,0.042196
2009,1,MS,0.024181
2009,1,MT,0.136129
2009,1,NC,0.021488
2009,1,ND,0.137929
2009,1,NE,0.106986
2009,1,NH,0.041781
2009,1,NJ,0.027868
2009,1,NM,0.055253
2009,1,NV,0.021647
2009,1,NY,0.053533
2009,1,OH,0.056012
2009,1,OK,0.065595
2009,1,OR,0.036782
2009,1,PA,0.033254
2009,1,RI,0.036317
2009,1,SC,0.018338
2009,1,SD,0.133077
2009,1,TN,0.02039
2009,1,TX,0.048842
2009,1,UT,0.020417
2009,1,VA,0.035292
2009,1,VT,0.018198
2009,1,WA,0.029023
2009,1,WI,0.026329
2009,1,WV,0.019276
2009,1,WY,0.11702
2009,2,AL,0.024109
2009,2,AR,0.048245
2009,2,AZ,0.036784
2009,2,CA,0.032181
2009,2,CO,0.08744
2009,2,CT,0.058161
2009,2,DE,0.082491
2009,2,FL,0.032125
2009,2,GA,0.018754
2009,2,IA,0.092892
2009,2,ID,0.033337
2009,2,IL,0.089258
2009,2,IN,0.086128
2009,2,KS,0.108708
2009,2,KY,0.052794
2009,2,LA,0.035114
2009,2,MA,0.072345
2009,2,MD,0.071999
2009,2,ME,0.044522
2009,2,MI,0.064136
2009,2,MN,0.064191
2009,2,MO,0.064743
2009,2,MS,0.035827
2009,2,MT,0.057808
2009,2,NC,0.028002
2009,2,ND,0.08652
2009,2,NE,0.08011
2009,2,NH,0.052413
2009,2,NJ,0.073324
2009,2,NM,0.081157
2009,2,NV,0.042898
2009,2,NY,0.075616
2009,2,OH,0.092595
2009,2,OK,0.098315
2009,2,OR,0.02856
2009,2,PA,0.057921
2009,2,RI,0.063645
2009,2,SC,0.021597
2009,2,SD,0.089141
2009,2,TN,0.039764
2009,2,TX,0.08466
2009,2,UT,0.028919
2009,2,VA,0.062638
2009,2,VT,0.026452
2009,2,WA,0.013415
2009,2,WI,0.052763
2009,2,WV,0.036596
2009,2,WY,0.067313
2009,3,AL,0.020948
2009,3,AR,0.057999
2009,3,AZ,0.055295
2009,3,CA,0.038033
2009,3,CO,0.104411
2009,3,CT,0.040438
2009,3,DE,0.05683
2009,3,FL,0.044065
2009,3,GA,0.015102
2009,3,IA,0.099269
2009,3,ID,0.057388
2009,3,IL,0.085218
2009,3,IN,0.076284
2009,3,KS,0.14271
2009,3,KY,0.042786
2009,3,LA,0.03576
2009,3,MA,0.04817
2009,3,MD,0.040301
2009,3,ME,0.03319
2009,3,MI,0.059312
2009,3,MN,0.07102
2009,3,MO,0.074932
2009,3,MS,0.038455
2009,3,MT,0.080119
2009,3,NC,0.022494
2009,3,ND,0.11904
2009,3,NE,0.12712
2009,3,NH,0.041826
2009,3,NJ,0.041173
2009,3,NM,0.113558
2009,3,NV,0.075998
2009,3,NY,0.04564
2009,3,OH,0.07345
2009,3,OK,0.116868
2009,3,OR,0.041968
2009,3,PA,0.033309
2009,3,RI,0.040449
2009,3,SC,0.020798
2009,3,SD,0.131162
2009,3,TN,0.031569
2009,3,TX,0.087744
2009,3,UT,0.070731
2009,3,VA,0.037558
2009,3,VT,0.021899
2009,3,WA,0.041208
2009,3,WI,0.053162
2009,3,WV,0.021316
2009,3,WY,0.110657
2009,4,AL,0.024386
2009,4,AR,0.051449
2009,4,AZ,0.073502
2009,4,CA,0.052897
2009,4,CO,0.102995
2009,4,CT,0.050179
2009,4,DE,0.069238
2009,4,FL,0.051806
2009,4,GA,0.024262
2009,4,IA,0.10329
2009,4,ID,0.0451
2009,4,IL,0.087321
2009,4,IN,0.08438
2009,4,KS,0.149827
2009,4,KY,0.037904
2009,4,LA,0.046629
2009,4,MA,0.054497
2009,4,MD,0.047696
2009,4,ME,0.037573
2009,4,MI,0.065041
2009,4,MN,0.061073
2009,4,MO,0.069448
2009,4,MS,0.043012
2009,4,MT,0.066568
2009,4,NC,0.027534
2009,4,ND,0.08283
2009,4,NE,0.127
2009,4,NH,0.051742
2009,4,NJ,0.06375
2009,4,NM,0.126141
2009,4,NV,0.083884
2009,4,NY,0.065334
2009,4,OH,0.083806
2009,4,OK,0.131527
2009,4,OR,0.030483
2009,4,PA,0.048315
2009,4,RI,0.041454
2009,4,SC,0.027301
2009,4,SD,0.109373
2009,4,TN,0.028105
2009,4,TX,0.108137
2009,4,UT,0.067717
2009,4,VA,0.039721
2009,4,VT,0.027951
2009,4,WA,0.026132
2009,4,WI,0.051725
2009,4,WV,0.024728
2009,4,WY,0.077916
2009,5,AL,0.013387
2009,5,AR,0.018503
2009,5,AZ,0.031594
2009,5,CA,0.041167
2009,5,CO,0.064913
2009,5,CT,0.023648
2009,5,DE,0.030189
2009,5,FL,0.031118
2009,5,GA,0.015893
2009,5,IA,0.070445
2009,5,ID,0.041068
2009,5,IL,0.033191
2009,5,IN,0.030234
2009,5,KS,0.063547
2009,5,KY,0.011977
2009,5,LA,0.019564
2009,5,MA,0.031528
2009,5,MD,0.025578
2009,5,ME,0.023289
2009,5,MI,0.047408
2009,5,MN,0.07861
2009,5,MO,0.021699
2009,5,MS,0.024365
2009,5,MT,0.075607
2009,5,NC,0.019832
2009,5,ND,0.097501
2009,5,NE,0.081871
2009,5,NH,0.048233
2009,5,NJ,0.026415
2009,5,NM,0.061922
2009,5,NV,0.044947
2009,5,NY,0.036247
2009,5,OH,0.034981
2009,5,OK,0.041105
2009,5,OR,0.034195
2009,5,PA,0.017706
2009,5,RI,0.019046
2009,5,SC,0.021624
2009,5,SD,0.09656
2009,5,TN,0.011372
2009,5,TX,0.052113
2009,5,UT,0.037377
2009,5,VA,0.021186
2009,5,VT,0.019822
2009,5,WA,0.030073
2009,5,WI,0.046648
2009,5,WV,0.008492
2009,5,WY,0.070565
2009,6,AL,0.005127
2009,6,AR,0.014999
2009,6,AZ,0.041551
2009,6,CA,0.036258
2009,6,CO,0.05004
2009,6,CT,0.013865
2009,6,DE,0.018643
2009,6,FL,0.020273
2009,6,GA,0.006757
2009,6,IA,0.030158
2009,6,ID,0.020748
2009,6,IL,0.024064
2009,6,IN,0.022107
2009,6,KS,0.052722
2009,6,KY,0.010517
2009,6,LA,0.008554
2009,6,MA,0.018203
2009,6,MD,0.017529
2009,6,ME,0.013788
2009,6,MI,0.020041
2009,6,MN,0.033462
2009,6,MO,0.021915
2009,6,MS,0.009537
2009,6,MT,0.037988
2009,6,NC,0.008602
2009,6,ND,0.04688
2009,6,NE,0.03172
2009,6,NH,0.029175
2009,6,NJ,0.011641
2009,6,NM,0.064723
2009,6,NV,0.046104
2009,6,NY,0.01285
2009,6,OH,0.022511
2009,6,OK,0.051391
2009,6,OR,0.019926
2009,6,PA,0.008547
2009,6,RI,0.019309
2009,6,SC,0.006481
2009,6,SD,0.039659
2009,6,TN,0.008349
2009,6,TX,0.052056
2009,6,UT,0.043758
2009,6,VA,0.014003
2009,6,VT,0.006854
2009,6,WA,0.024577
2009,6,WI,0.020352
2009,6,WV,0.006063
2009,6,WY,0.041807
2009,7,AL,0.005479
2009,7,AR,0.008461
2009,7,AZ,0.035061
2009,7,CA,0.03022
2009,7,CO,0.044529
2009,7,CT,0.016094
2009,7,DE,0.015719
2009,7,FL,0.015248
2009,7,GA,0.007401
2009,7,IA,0.017744
2009,7,ID,0.019458
2009,7,IL,0.011325
2009,7,IN,0.011983
2009,7,KS,0.037645
2009,7,KY,0.006813
2009,7,LA,0.010371
2009,7,MA,0.020309
2009,7,MD,0.015434
2009,7,ME,0.007447
2009,7,MI,0.020376
2009,7,MN,0.026822
2009,7,MO,0.01108
2009,7,MS,0.0117
2009,7,MT,0.040566
2009,7,NC,0.012385
2009,7,ND,0.048456
2009,7,NE,0.022577
2009,7,NH,0.035884
2009,7,NJ,0.014091
2009,7,NM,0.043258
2009,7,NV,0.040197
2009,7,NY,0.017502
2009,7,OH,0.018717
2009,7,OK,0.035162
2009,7,OR,0.0195
2009,7,PA,0.00804
2009,7,RI,0.018074
2009,7,SC,0.011923
2009,7,SD,0.038593
2009,7,TN,0.006457
2009,7,TX,0.042277
2009,7,UT,0.036592
2009,7,VA,0.013987
2009,7,VT,0.006496
2009,7,WA,0.019236
2009,7,WI,0.015823
2009,7,WV,0.004245
2009,7,WY,0.040224
2009,8,AL,0.004007
2009,8,AR,0.008388
2009,8,AZ,0.026104
2009,8,CA,0.025858
2009,8,CO,0.044217
2009,8,CT,0.00872
2009,8,DE,0.00835
2009,8,FL,0.013657
2009,8,GA,0.003755
2009,8,IA,0.022027
2009,8,ID,0.016529
2009,8,IL,0.017025
2009,8,IN,0.022868
2009,8,KS,0.05819
2009,8,KY,0.006812
2009,8,LA,0.004484
2009,8,MA,0.01221
2009,8,MD,0.007705
2009,8,ME,0.009066
2009,8,MI,0.028762
2009,8,MN,0.022177
2009,8,MO,0.016041
2009,8,MS,0.006534
2009,8,MT,0.040075
2009,8,NC,0.006267
2009,8,ND,0.042824
2009,8,NE,0.036422
2009,8,NH,0.035828
2009,8,NJ,0.008658
2009,8,NM,0.04356
2009,8,NV,0.037812
2009,8,NY,0.012087
2009,8,OH,0.022506
2009,8,OK,0.043024
2009,8,OR,0.015929
2009,8,PA,0.005858
2009,8,RI,0.009502
2009,8,SC,0.005156
2009,8,SD,0.046351
2009,8,TN,0.00423
2009,8,TX,0.033541
2009,8,UT,0.039234
2009,8,VA,0.007825
2009,8,VT,0.004378
2009,8,WA,0.017049
2009,8,WI,0.019524
2009,8,WV,0.00279
2009,8,WY,0.033918
2009,9,AL,0.00305
2009,9,AR,0.007517
2009,9,AZ,0.027964
2009,9,CA,0.021167
2009,9,CO,0.047268
2009,9,CT,0.020602
2009,9,DE,0.036974
2009,9,FL,0.010674
2009,9,GA,0.005663
2009,9,IA,0.015986
2009,9,ID,0.023479
2009,9,IL,0.013967
2009,9,IN,0.020944
2009,9,KS,0.032873
2009,9,KY,0.007121
2009,9,LA,0.00724
2009,9,MA,0.023288
2009,9,MD,0.022218
2009,9,ME,0.010772
2009,9,MI,0.022813
2009,9,MN,0.025517
2009,9,MO,0.009142
2009,9,MS,0.009739
2009,9,MT,0.053232
2009,9,NC,0.009792
2009,9,ND,0.074181
2009,9,NE,0.037646
2009,9,NH,0.030372
2009,9,NJ,0.022075
2009,9,NM,0.037211
2009,9,NV,0.033445
2009,9,NY,0.019519
2009,9,OH,0.028205
2009,9,OK,0.027984
2009,9,OR,0.019312
2009,9,PA,0.010792
2009,9,RI,0.022146
2009,9,SC,0.008047
2009,9,SD,0.072835
2009,9,TN,0.004046
2009,9,TX,0.023825
2009,9,UT,0.037778
2009,9,VA,0.019835
2009,9,VT,0.004477
2009,9,WA,0.018974
2009,9,WI,0.018036
2009,9,WV,0.00611
2009,9,WY,0.04847
2009,10,AL,0.009967
2009,10,AR,0.018926
2009,10,AZ,0.041962
2009,10,CA,0.036099
2009,10,CO,0.081848
2009,10,CT,0.038766
2009,10,DE,0.052535
2009,10,FL,0.020068
2009,10,GA,0.006136
2009,10,IA,0.047348
2009,10,ID,0.032644
2009,10,IL,0.03521
2009,10,IN,0.039781
2009,10,KS,0.085592
2009,10,KY,0.016425
2009,10,LA,0.027855
2009,10,MA,0.046785
2009,10,MD,0.031757
2009,10,ME,0.016195
2009,10,MI,0.052708
2009,10,MN,0.03523
2009,10,MO,0.031743
2009,10,MS,0.021465
2009,10,MT,0.082391
2009,10,NC,0.010812
2009,10,ND,0.066688
2009,10,NE,0.078979
2009,10,NH,0.043154
2009,10,NJ,0.030729
2009,10,NM,0.06522
2009,10,NV,0.051016
2009,10,NY,0.03649
2009,10,OH,0.045592
2009,10,OK,0.067004
2009,10,OR,0.023042
2009,10,PA,0.018533
2009,10,RI,0.05455
2009,10,SC,0.007269
2009,10,SD,0.083042
2009,10,TN,0.011047
2009,10,TX,0.056963
2009,10,UT,0.049474
2009,10,VA,0.02501
2009,10,VT,0.013292
2009,10,WA,0.028439
2009,10,WI,0.041312
2009,10,WV,0.01043
2009,10,WY,0.074712
2009,11,AL,0.008829
2009,11,AR,0.013413
2009,11,AZ,0.022423
2009,11,CA,0.020015
2009,11,CO,0.049215
2009,11,CT,0.040228
2009,11,DE,0.075395
2009,11,FL,0.029809
2009,11,GA,0.00827
2009,11,IA,0.040996
2009,11,ID,0.028025
2009,11,IL,0.031184
2009,11,IN,0.030776
2009,11,KS,0.058499
2009,11,KY,0.009986
2009,11,LA,0.021688
2009,11,MA,0.047694
2009,11,MD,0.043254
2009,11,ME,0.017331
2009,11,MI,0.029604
2009,11,MN,0.027675
2009,11,MO,0.024779
2009,11,MS,0.017508
2009,11,MT,0.080567
2009,11,NC,0.022528
2009,11,ND,0.036279
2009,11,NE,0.039699
2009,11,NH,0.036285
2009,11,NJ,0.049286
2009,11,NM,0.03154
2009,11,NV,0.032714
2009,11,NY,0.032447
2009,11,OH,0.038789
2009,11,OK,0.043046
2009,11,OR,0.03842
2009,11,PA,0.01952
2009,11,RI,0.051423
2009,11,SC,0.013792
2009,11,SD,0.045789
2009,11,TN,0.006559
2009,11,TX,0.028062
2009,11,UT,0.024762
2009,11,VA,0.043151
2009,11,VT,0.011658
2009,11,WA,0.053871
2009,11,WI,0.023363
2009,11,WV,0.008641
2009,11,WY,0.044467
2009,12,AL,0.020728
2009,12,AR,0.029146
2009,12,AZ,0.035329
2009,12,CA,0.021545
2009,12,CO,0.063698
2009,12,CT,0.072407
2009,12,DE,0.087591
2009,12,FL,0.033606
2009,12,GA,0.015217
2009,12,IA,0.066343
2009,12,ID,0.022102
2009,12,IL,0.068217
2009,12,IN,0.071715
2009,12,KS,0.095962
2009,12,KY,0.030283
2009,12,LA,0.047932
2009,12,MA,0.087345
2009,12,MD,0.05657
2009,12,ME,0.041597
2009,12,MI,0.061135
2009,12,MN,0.040708
2009,12,MO,0.043951
2009,12,MS,0.036722
2009,12,MT,0.063012
2009,12,NC,0.023275
2009,12,ND,0.082795
2009,12,NE,0.101579
2009,12,NH,0.055029
2009,12,NJ,0.073977
2009,12,NM,0.055223
2009,12,NV,0.024635
2009,12,NY,0.073689
2009,12,OH,0.077744
2009,12,OK,0.063117
2009,12,OR,0.031539
2009,12,PA,0.047936
2009,12,RI,0.074939
2009,12,SC,0.019005
2009,12,SD,0.102102
2009,12,TN,0.02313
2009,12,TX,0.045686
2009,12,UT,0.018742
2009,12,VA,0.040421
2009,12,VT,0.024178
2009,12,WA,0.019947
2009,12,WI,0.045368
