station_id,latitude,longitude,state,avg_wind_speed_ms
72745894919,47.211,-93.51,MN,3.4424188222343193
72655594938,46.402,-94.127,MN,3.484138288229799
72203254916,44.074,-93.553,MN,4.258154879730829
72745994964,47.817,-91.833,MN,2.5488311380083375
72657794974,45.15,-93.217,MN,3.1853031049775606
72747404923,47.424,-92.498,MN,2.6088987122809635
72745394967,46.9,-95.067,MN,4.0297522886373525
72036754927,45.372,-94.746,MN,3.318410438908008
72750854915,46.725,-94.382,MN,2.540129238794899
72750494999,46.548,-93.677,MN,2.3987834989456878
72745594931,47.38,-92.832,MN,3.13802952118071
72656204943,44.628,-93.228,MN,2.942548775424993
72654804971,48.941,-95.348,MN,3.3677486475232086
72753304922,45.78,-96.545,MN,3.8418031244113715
72746604918,44.986,-96.043,MN,4.415567939293084
72097299999,44.017,-92.483,MN,3.352145133610697
72755594956,48.067,-96.183,MN,4.92444743935281
72658014922,44.885,-93.231,MN,4.394454215030665
72657294966,46.283,-96.15,MN,4.817959838402958
72309593719,35.068,-77.048,NC,3.28900013002195
72315003812,35.432,-82.538,NC,2.749780455427188
72317013723,36.097,-79.943,NC,3.335467305716936
72301003810,35.742,-81.382,NC,2.1281098339720264
74693503709,35.654,-79.895,NC,1.711513834451893
72214863824,35.417,-80.151,NC,1.8004596984685777
72309693727,34.708,-77.44,NC,3.470912183712714
72086400290,35.937,-77.547,NC,2.1602875077489854
72316563821,36.223,-81.098,NC,1.3396007778084613
72317763807,36.46,-80.553,NC,1.3264361536057867
72096800340,35.704,-79.504,NC,1.3612873540948616
72305563816,35.765,-80.957,NC,1.8513883502671777
72219303722,36.285,-78.984,NC,1.828854198945986
72028803711,36.361,-78.529,NC,2.0215690875664865
99999900370,35.02,-76.46,NC,5.071812906628984
72219863819,36.2,-81.65,NC,3.06555041628083
72317493783,36.048,-79.474,NC,2.325545130170567
72309013754,34.9,-76.883,NC,4.158118361153055
72224303738,34.891,-79.759,NC,2.125545122381899
72309793743,34.683,-77.033,NC,4.104817741524544
72220103723,35.582,-79.101,NC,1.5362114298968594
72315663812,35.646,-80.52,NC,1.888972557543326
