date,year,month,season,state,capacity_factor,source_row_count
2007-03-17,2007,3,spring,IA,0.007669,1
2007-03-17,2007,3,spring,ID,0.00762,1
2007-03-17,2007,3,spring,IL,0.008841,1
2007-03-17,2007,3,spring,IN,0.052217,1
2007-03-17,2007,3,spring,KS,0.040948,1
2007-03-17,2007,3,spring,KY,0.02142,1
2007-03-17,2007,3,spring,LA,0.019171,1
2007-03-17,2007,3,spring,MA,0.168624,1
2007-03-17,2007,3,spring,MD,0.122338,1
2007-03-17,2007,3,spring,ME,0.086945,1
2007-03-17,2007,3,spring,MI,0.028746,1
2007-03-17,2007,3,spring,MN,0.000755,1
2007-03-17,2007,3,spring,MO,0.02377,1
2007-03-17,2007,3,spring,MS,0.010944,1
2007-03-17,2007,3,spring,MT,0.10249,1
2007-03-17,2007,3,spring,NC,0.072862,1
2007-03-17,2007,3,spring,ND,0.030028,1
2007-03-17,2007,3,spring,NE,0.029308,1
2007-03-17,2007,3,spring,NH,0.052842,1
2007-03-17,2007,3,spring,NJ,0.098075,1
2007-03-17,2007,3,spring,NM,0.016161,1
2007-03-17,2007,3,spring,NV,0.007964,1
2007-03-17,2007,3,spring,NY,0.107147,1
2007-03-17,2007,3,spring,OH,0.06421,1
2007-03-17,2007,3,spring,OK,0.051856,1
2007-03-17,2007,3,spring,OR,0.003867,1
2007-03-17,2007,3,spring,PA,0.076273,1
2007-03-17,2007,3,spring,RI,0.143446,1
2007-03-17,2007,3,spring,SC,0.050727,1
2007-03-17,2007,3,spring,SD,0.029239,1
2007-03-17,2007,3,spring,TN,0.026082,1
2007-03-17,2007,3,spring,TX,0.023905,1
2007-03-17,2007,3,spring,UT,0.013541,1
2007-03-17,2007,3,spring,VA,0.107623,1
2007-03-17,2007,3,spring,VT,0.023701,1
2007-03-17,2007,3,spring,WA,0.009575,1
2007-03-17,2007,3,spring,WI,0.003087,1
2007-03-17,2007,3,spring,WV,0.029312,1
2007-03-17,2007,3,spring,WY,0.051944,1
2007-03-18,2007,3,spring,AL,0.002165,1
2007-03-18,2007,3,spring,AR,0.020504,1
2007-03-18,2007,3,spring,AZ,0.034004,1
2007-03-18,2007,3,spring,CA,0.029004,1
2007-03-18,2007,3,spring,CO,0.048461,1
2007-03-18,2007,3,spring,CT,0.111306,1
2007-03-18,2007,3,spring,DE,0.114346,1
2007-03-18,2007,3,spring,FL,0.028893,1
2007-03-18,2007,3,spring,GA,0.002592,1
2007-03-18,2007,3,spring,IA,0.095082,1
2007-03-18,2007,3,spring,ID,0.033033,1
2007-03-18,2007,3,spring,IL,0.014403,1
2007-03-18,2007,3,spring,IN,0.005478,1
2007-03-18,2007,3,spring,KS,0.096082,1
2007-03-18,2007,3,spring,KY,0.003228,1
2007-03-18,2007,3,spring,LA,0.007827,1
2007-03-18,2007,3,spring,MA,0.145229,1
2007-03-18,2007,3,spring,MD,0.11665,1
2007-03-18,2007,3,spring,ME,0.0265,1
2007-03-18,2007,3,spring,MI,0.012339,1
2007-03-18,2007,3,spring,MN,0.100265,1
2007-03-18,2007,3,spring,MO,0.048878,1
2007-03-18,2007,3,spring,MS,0.003655,1
2007-03-18,2007,3,spring,MT,0.120888,1
2007-03-18,2007,3,spring,NC,0.017718,1
2007-03-18,2007,3,spring,ND,0.207315,1
2007-03-18,2007,3,spring,NE,0.113403,1
2007-03-18,2007,3,spring,NH,0.070943,1
2007-03-18,2007,3,spring,NJ,0.093835,1
2007-03-18,2007,3,spring,NM,0.026895,1
2007-03-18,2007,3,spring,NV,0.010806,1
2007-03-18,2007,3,spring,NY,0.135896,1
2007-03-18,2007,3,spring,OH,0.019045,1
2007-03-18,2007,3,spring,OK,0.083498,1
2007-03-18,2007,3,spring,OR,0.012914,1
2007-03-18,2007,3,spring,PA,0.085803,1
2007-03-18,2007,3,spring,RI,0.116529,1
2007-03-18,2007,3,spring,SC,0.004216,1
2007-03-18,2007,3,spring,SD,0.199651,1
2007-03-18,2007,3,spring,TN,0.007136,1
2007-03-18,2007,3,spring,TX,0.054563,1
2007-03-18,2007,3,spring,UT,0.017896,1
2007-03-18,2007,3,spring,VA,0.05362,1
2007-03-18,2007,3,spring,VT,0.052783,1
2007-03-18,2007,3,spring,WA,0.01472,1
2007-03-18,2007,3,spring,WI,0.014466,1
2007-03-18,2007,3,spring,WV,0.02027,1
2007-03-18,2007,3,spring,WY,0.096116,1
2007-03-19,2007,3,spring,AL,0.024237,1
2007-03-19,2007,3,spring,AR,0.045356,1
2007-03-19,2007,3,spring,AZ,0.018766,1
2007-03-19,2007,3,spring,CA,0.03428,1
2007-03-19,2007,3,spring,CO,0.051254,1
2007-03-19,2007,3,spring,CT,0.041536,1
2007-03-19,2007,3,spring,DE,0.072004,1
2007-03-19,2007,3,spring,FL,0.044409,1
2007-03-19,2007,3,spring,GA,0.006511,1
2007-03-19,2007,3,spring,IA,0.138141,1
2007-03-19,2007,3,spring,ID,0.015595,1
2007-03-19,2007,3,spring,IL,0.081489,1
2007-03-19,2007,3,spring,IN,0.049691,1
2007-03-19,2007,3,spring,KS,0.1365,1
2007-03-19,2007,3,spring,KY,0.059603,1
2007-03-19,2007,3,spring,LA,0.038897,1
2007-03-19,2007,3,spring,MA,0.0891,1
2007-03-19,2007,3,spring,MD,0.051394,1
2007-03-19,2007,3,spring,ME,0.034844,1
2007-03-19,2007,3,spring,MI,0.083585,1
2007-03-19,2007,3,spring,MN,0.172802,1
2007-03-19,2007,3,spring,MO,0.060557,1
2007-03-19,2007,3,spring,MS,0.056502,1
2007-03-19,2007,3,spring,MT,0.045117,1
2007-03-19,2007,3,spring,NC,0.02114,1
2007-03-19,2007,3,spring,ND,0.157483,1
2007-03-19,2007,3,spring,NE,0.11972,1
2007-03-19,2007,3,spring,NH,0.040412,1
2007-03-19,2007,3,spring,NJ,0.039294,1
2007-03-19,2007,3,spring,NM,0.040443,1
2007-03-19,2007,3,spring,NV,0.020903,1
2007-03-19,2007,3,spring,NY,0.081554,1
2007-03-19,2007,3,spring,OH,0.059388,1
2007-03-19,2007,3,spring,OK,0.105107,1
2007-03-19,2007,3,spring,OR,0.018214,1
2007-03-19,2007,3,spring,PA,0.028392,1
2007-03-19,2007,3,spring,RI,0.064836,1
2007-03-19,2007,3,spring,SC,0.016222,1
2007-03-19,2007,3,spring,SD,0.13261,1
2007-03-19,2007,3,spring,TN,0.046095,1
2007-03-19,2007,3,spring,TX,0.123282,1
2007-03-19,2007,3,spring,UT,0.019582,1
2007-03-19,2007,3,spring,VA,0.047368,1
2007-03-19,2007,3,spring,VT,0.03322,1
2007-03-19,2007,3,spring,WA,0.035869,1
2007-03-19,2007,3,spring,WI,0.099269,1
2007-03-19,2007,3,spring,WV,0.021107,1
2007-03-19,2007,3,spring,WY,0.046681,1
2007-03-20,2007,3,spring,AL,0.003019,1
2007-03-20,2007,3,spring,AR,0.029047,1
2007-03-20,2007,3,spring,AZ,0.043569,1
2007-03-20,2007,3,spring,CA,0.043941,1
2007-03-20,2007,3,spring,CO,0.057594,1
2007-03-20,2007,3,spring,CT,0.088892,1
2007-03-20,2007,3,spring,DE,0.120806,1
2007-03-20,2007,3,spring,FL,0.032452,1
2007-03-20,2007,3,spring,GA,0.001739,1
2007-03-20,2007,3,spring,IA,0.114321,1
2007-03-20,2007,3,spring,ID,0.080925,1
2007-03-20,2007,3,spring,IL,0.036911,1
2007-03-20,2007,3,spring,IN,0.028858,1
2007-03-20,2007,3,spring,KS,0.071796,1
2007-03-20,2007,3,spring,KY,0.003548,1
2007-03-20,2007,3,spring,LA,0.018281,1
2007-03-20,2007,3,spring,MA,0.168358,1
2007-03-20,2007,3,spring,MD,0.060034,1
2007-03-20,2007,3,spring,ME,0.119235,1
2007-03-20,2007,3,spring,MI,0.043851,1
2007-03-20,2007,3,spring,MN,0.115778,1
2007-03-20,2007,3,spring,MO,0.034826,1
2007-03-20,2007,3,spring,MS,0.011763,1
2007-03-20,2007,3,spring,MT,0.131894,1
2007-03-20,2007,3,spring,NC,0.018527,1
2007-03-20,2007,3,spring,ND,0.206986,1
2007-03-20,2007,3,spring,NE,0.123405,1
2007-03-20,2007,3,spring,NH,0.10177,1
2007-03-20,2007,3,spring,NJ,0.083438,1
2007-03-20,2007,3,spring,NM,0.047497,1
2007-03-20,2007,3,spring,NV,0.084362,1
2007-03-20,2007,3,spring,NY,0.129342,1
2007-03-20,2007,3,spring,OH,0.028355,1
2007-03-20,2007,3,spring,OK,0.09459,1
2007-03-20,2007,3,spring,OR,0.048681,1
2007-03-20,2007,3,spring,PA,0.044027,1
2007-03-20,2007,3,spring,RI,0.102931,1
2007-03-20,2007,3,spring,SC,0.008074,1
2007-03-20,2007,3,spring,SD,0.281877,1
2007-03-20,2007,3,spring,TN,0.003831,1
2007-03-20,2007,3,spring,TX,0.073454,1
2007-03-20,2007,3,spring,UT,0.066319,1
2007-03-20,2007,3,spring,VA,0.06065,1
2007-03-20,2007,3,spring,VT,0.108001,1
2007-03-20,2007,3,spring,WA,0.113215,1
2007-03-20,2007,3,spring,WI,0.041591,1
2007-03-20,2007,3,spring,WV,0.01724,1
2007-03-20,2007,3,spring,WY,0.091846,1
2007-03-21,2007,3,spring,AL,0.009862,1
2007-03-21,2007,3,spring,AR,0.067397,1
2007-03-21,2007,3,spring,AZ,0.0945,1
2007-03-21,2007,3,spring,CA,0.059017,1
2007-03-21,2007,3,spring,CO,0.077557,1
2007-03-21,2007,3,spring,CT,0.016577,1
2007-03-21,2007,3,spring,DE,0.027894,1
2007-03-21,2007,3,spring,FL,0.065029,1
2007-03-21,2007,3,spring,GA,0.011057,1
2007-03-21,2007,3,spring,IA,0.118364,1
2007-03-21,2007,3,spring,ID,0.055,1
2007-03-21,2007,3,spring,IL,0.114422,1
2007-03-21,2007,3,spring,IN,0.087545,1
2007-03-21,2007,3,spring,KS,0.290589,1
2007-03-21,2007,3,spring,KY,0.034765,1
2007-03-21,2007,3,spring,LA,0.02505,1
2007-03-21,2007,3,spring,MA,0.034372,1
2007-03-21,2007,3,spring,MD,0.020935,1
2007-03-21,2007,3,spring,ME,0.041552,1
2007-03-21,2007,3,spring,MI,0.040235,1
2007-03-21,2007,3,spring,MN,0.115665,1
2007-03-21,2007,3,spring,MO,0.157068,1
2007-03-21,2007,3,spring,MS,0.025557,1
2007-03-21,2007,3,spring,MT,0.127891,1
2007-03-21,2007,3,spring,NC,0.015185,1
2007-03-21,2007,3,spring,ND,0.192661,1
2007-03-21,2007,3,spring,NE,0.119645,1
2007-03-21,2007,3,spring,NH,0.056662,1
2007-03-21,2007,3,spring,NJ,0.018288,1
2007-03-21,2007,3,spring,NM,0.093632,1
2007-03-21,2007,3,spring,NV,0.095811,1
2007-03-21,2007,3,spring,NY,0.027299,1
2007-03-21,2007,3,spring,OH,0.036658,1
2007-03-21,2007,3,spring,OK,0.265231,1
2007-03-21,2007,3,spring,OR,0.02572,1
2007-03-21,2007,3,spring,PA,0.021157,1
2007-03-21,2007,3,spring,RI,0.018098,1
2007-03-21,2007,3,spring,SC,0.007835,1
2007-03-21,2007,3,spring,SD,0.218053,1
2007-03-21,2007,3,spring,TN,0.02062,1
2007-03-21,2007,3,spring,TX,0.111496,1
2007-03-21,2007,3,spring,UT,0.073894,1
2007-03-21,2007,3,spring,VA,0.021056,1
2007-03-21,2007,3,spring,VT,0.017912,1
2007-03-21,2007,3,spring,WA,0.03459,1
2007-03-21,2007,3,spring,WI,0.040407,1
2007-03-21,2007,3,spring,WV,0.005967,1
2007-03-21,2007,3,spring,WY,0.038757,1
2007-03-22,2007,3,spring,AL,0.007335,1
2007-03-22,2007,3,spring,AR,0.066436,1
2007-03-22,2007,3,spring,AZ,0.088794,1
2007-03-22,2007,3,spring,CA,0.035034,1
2007-03-22,2007,3,spring,CO,0.027072,1
2007-03-22,2007,3,spring,CT,0.019794,1
2007-03-22,2007,3,spring,DE,0.11333,1
2007-03-22,2007,3,spring,FL,0.066311,1
2007-03-22,2007,3,spring,GA,0.004,1
2007-03-22,2007,3,spring,IA,0.071515,1
2007-03-22,2007,3,spring,ID,0.010721,1
2007-03-22,2007,3,spring,IL,0.140336,1
2007-03-22,2007,3,spring,IN,0.151123,1
2007-03-22,2007,3,spring,KS,0.085994,1
2007-03-22,2007,3,spring,KY,0.067701,1
2007-03-22,2007,3,spring,LA,0.014557,1
2007-03-22,2007,3,spring,MA,0.155422,1
2007-03-22,2007,3,spring,MD,0.049307,1
2007-03-22,2007,3,spring,ME,0.058323,1
2007-03-22,2007,3,spring,MI,0.116086,1
2007-03-22,2007,3,spring,MN,0.047225,1
2007-03-22,2007,3,spring,MO,0.084441,1
2007-03-22,2007,3,spring,MS,0.022636,1
2007-03-22,2007,3,spring,MT,0.155114,1
2007-03-22,2007,3,spring,NC,0.008274,1
2007-03-22,2007,3,spring,ND,0.05634,1
2007-03-22,2007,3,spring,NE,0.055149,1
2007-03-22,2007,3,spring,NH,0.05905,1
2007-03-22,2007,3,spring,NJ,0.037979,1
2007-03-22,2007,3,spring,NM,0.030035,1
2007-03-22,2007,3,spring,NV,0.037711,1
2007-03-22,2007,3,spring,NY,0.110827,1
2007-03-22,2007,3,spring,OH,0.197227,1
2007-03-22,2007,3,spring,OK,0.135092,1
2007-03-22,2007,3,spring,OR,0.00394,1
2007-03-22,2007,3,spring,PA,0.070622,1
2007-03-22,2007,3,spring,RI,0.05703,1
2007-03-22,2007,3,spring,SC,0.004039,1
2007-03-22,2007,3,spring,SD,0.085812,1
2007-03-22,2007,3,spring,TN,0.032492,1
2007-03-22,2007,3,spring,TX,0.083488,1
2007-03-22,2007,3,spring,UT,0.012359,1
2007-03-22,2007,3,spring,VA,0.043914,1
2007-03-22,2007,3,spring,VT,0.101686,1
2007-03-22,2007,3,spring,WA,0.02735,1
2007-03-22,2007,3,spring,WI,0.063002,1
2007-03-22,2007,3,spring,WV,0.047245,1
2007-03-22,2007,3,spring,WY,0.032102,1
2007-03-23,2007,3,spring,AL,0.002792,1
2007-03-23,2007,3,spring,AR,0.035961,1
2007-03-23,2007,3,spring,AZ,0.02968,1
2007-03-23,2007,3,spring,CA,0.022724,1
2007-03-23,2007,3,spring,CO,0.022921,1
2007-03-23,2007,3,spring,CT,0.004941,1
2007-03-23,2007,3,spring,DE,0.025017,1
2007-03-23,2007,3,spring,FL,0.047003,1
2007-03-23,2007,3,spring,GA,0.001261,1
2007-03-23,2007,3,spring,IA,0.003784,1
2007-03-23,2007,3,spring,ID,0.007945,1
2007-03-23,2007,3,spring,IL,0.011997,1
2007-03-23,2007,3,spring,IN,0.012914,1
2007-03-23,2007,3,spring,KS,0.050503,1
2007-03-23,2007,3,spring,KY,0.028535,1
2007-03-23,2007,3,spring,LA,0.011079,1
2007-03-23,2007,3,spring,MA,0.071581,1
2007-03-23,2007,3,spring,MD,0.013516,1
2007-03-23,2007,3,spring,ME,0.037758,1
2007-03-23,2007,3,spring,MI,0.006432,1
2007-03-23,2007,3,spring,MN,0.003164,1
2007-03-23,2007,3,spring,MO,0.024748,1
2007-03-23,2007,3,spring,MS,0.015869,1
2007-03-23,2007,3,spring,MT,0.073119,1
2007-03-23,2007,3,spring,NC,0.009091,1
2007-03-23,2007,3,spring,ND,0.024153,1
2007-03-23,2007,3,spring,NE,0.006884,1
2007-03-23,2007,3,spring,NH,0.055608,1
2007-03-23,2007,3,spring,NJ,0.009745,1
2007-03-23,2007,3,spring,NM,0.058742,1
2007-03-23,2007,3,spring,NV,0.021469,1
2007-03-23,2007,3,spring,NY,0.01634,1
2007-03-23,2007,3,spring,OH,0.007562,1
2007-03-23,2007,3,spring,OK,0.086477,1
2007-03-23,2007,3,spring,OR,0.004713,1
2007-03-23,2007,3,spring,PA,0.007071,1
2007-03-23,2007,3,spring,RI,0.04613,1
2007-03-23,2007,3,spring,SC,0.007794,1
2007-03-23,2007,3,spring,SD,0.027896,1
2007-03-23,2007,3,spring,TN,0.017469,1
2007-03-23,2007,3,spring,TX,0.09526,1
2007-03-23,2007,3,spring,UT,0.040095,1
2007-03-23,2007,3,spring,VA,0.019713,1
2007-03-23,2007,3,spring,VT,0.021469,1
2007-03-23,2007,3,spring,WA,0.031368,1
2007-03-23,2007,3,spring,WI,0.008243,1
2007-03-23,2007,3,spring,WV,0.015606,1
2007-03-23,2007,3,spring,WY,0.026115,1
2007-03-24,2007,3,spring,AL,0.000977,1
2007-03-24,2007,3,spring,AR,0.022446,1
2007-03-24,2007,3,spring,AZ,0.007187,1
2007-03-24,2007,3,spring,CA,0.015532,1
2007-03-24,2007,3,spring,CO,0.058881,1
2007-03-24,2007,3,spring,CT,0.012323,1
2007-03-24,2007,3,spring,DE,0.00576,1
2007-03-24,2007,3,spring,FL,0.041306,1
2007-03-24,2007,3,spring,GA,0.000536,1
2007-03-24,2007,3,spring,IA,0.018321,1
2007-03-24,2007,3,spring,ID,0.005305,1
2007-03-24,2007,3,spring,IL,0.003967,1
2007-03-24,2007,3,spring,IN,0.010012,1
2007-03-24,2007,3,spring,KS,0.179078,1
2007-03-24,2007,3,spring,KY,0.006314,1
2007-03-24,2007,3,spring,LA,0.009593,1
2007-03-24,2007,3,spring,MA,0.014414,1
2007-03-24,2007,3,spring,MD,0.005186,1
2007-03-24,2007,3,spring,ME,0.005134,1
2007-03-24,2007,3,spring,MI,0.008745,1
2007-03-24,2007,3,spring,MN,0.004314,1
2007-03-24,2007,3,spring,MO,0.03477,1
2007-03-24,2007,3,spring,MS,0.00401,1
2007-03-24,2007,3,spring,MT,0.117953,1
2007-03-24,2007,3,spring,NC,0.004648,1
2007-03-24,2007,3,spring,ND,0.039324,1
2007-03-24,2007,3,spring,NE,0.064046,1
2007-03-24,2007,3,spring,NH,0.038945,1
2007-03-24,2007,3,spring,NJ,0.008789,1
2007-03-24,2007,3,spring,NM,0.061982,1
2007-03-24,2007,3,spring,NV,0.011491,1
2007-03-24,2007,3,spring,NY,0.021231,1
2007-03-24,2007,3,spring,OH,0.021195,1
2007-03-24,2007,3,spring,OK,0.12726,1
2007-03-24,2007,3,spring,OR,0.017389,1
2007-03-24,2007,3,spring,PA,0.010724,1
2007-03-24,2007,3,spring,RI,0.012568,1
2007-03-24,2007,3,spring,SC,0.005664,1
2007-03-24,2007,3,spring,SD,0.026269,1
2007-03-24,2007,3,spring,TN,0.003318,1
2007-03-24,2007,3,spring,TX,0.114609,1
2007-03-24,2007,3,spring,UT,0.019784,1
2007-03-24,2007,3,spring,VA,0.007447,1
2007-03-24,2007,3,spring,VT,0.002459,1
2007-03-24,2007,3,spring,WA,0.060265,1
2007-03-24,2007,3,spring,WI,0.001285,1
2007-03-24,2007,3,spring,WV,0.006869,1
2007-03-24,2007,3,spring,WY,0.031036,1
2007-03-25,2007,3,spring,AL,0.000364,1
2007-03-25,2007,3,spring,AR,0.019084,1
2007-03-25,2007,3,spring,AZ,0.003951,1
2007-03-25,2007,3,spring,CA,0.027167,1
2007-03-25,2007,3,spring,CO,0.044543,1
2007-03-25,2007,3,spring,CT,0.005503,1
2007-03-25,2007,3,spring,DE,0.058314,1
2007-03-25,2007,3,spring,FL,0.046032,1
2007-03-25,2007,3,spring,GA,0.000675,1
2007-03-25,2007,3,spring,IA,0.234135,1
2007-03-25,2007,3,spring,ID,0.069209,1
2007-03-25,2007,3,spring,IL,0.049386,1
2007-03-25,2007,3,spring,IN,0.021845,1
2007-03-25,2007,3,spring,KS,0.164235,1
2007-03-25,2007,3,spring,KY,0.00261,1
2007-03-25,2007,3,spring,LA,0.002727,1
2007-03-25,2007,3,spring,MA,0.008262,1
2007-03-25,2007,3,spring,MD,0.016192,1
2007-03-25,2007,3,spring,ME,0.000607,1
2007-03-25,2007,3,spring,MI,0.026703,1
2007-03-25,2007,3,spring,MN,0.067528,1
2007-03-25,2007,3,spring,MO,0.097877,1
2007-03-25,2007,3,spring,MS,0.002117,1
2007-03-25,2007,3,spring,MT,0.110892,1
2007-03-25,2007,3,spring,NC,0.019111,1
2007-03-25,2007,3,spring,ND,0.011404,1
2007-03-25,2007,3,spring,NE,0.137613,1
2007-03-25,2007,3,spring,NH,0.006189,1
2007-03-25,2007,3,spring,NJ,0.019949,1
2007-03-25,2007,3,spring,NM,0.025084,1
2007-03-25,2007,3,spring,NV,0.0306,1
2007-03-25,2007,3,spring,NY,0.014994,1
2007-03-25,2007,3,spring,OH,0.005534,1
2007-03-25,2007,3,spring,OK,0.056955,1
2007-03-25,2007,3,spring,OR,0.040469,1
2007-03-25,2007,3,spring,PA,0.01152,1
2007-03-25,2007,3,spring,RI,0.008982,1
2007-03-25,2007,3,spring,SC,0.011788,1
2007-03-25,2007,3,spring,SD,0.036864,1
2007-03-25,2007,3,spring,TN,0.001712,1
2007-03-25,2007,3,spring,TX,0.041875,1
2007-03-25,2007,3,spring,UT,0.039694,1
2007-03-25,2007,3,spring,VA,0.027247,1
2007-03-25,2007,3,spring,VT,0.001299,1
2007-03-25,2007,3,spring,WA,0.043778,1
2007-03-25,2007,3,spring,WI,0.048407,1
2007-03-25,2007,3,spring,WV,0.001621,1
2007-03-25,2007,3,spring,WY,0.070383,1
2007-03-26,2007,3,spring,AL,0.009668,1
2007-03-26,2007,3,spring,AR,0.01182,1
2007-03-26,2007,3,spring,AZ,0.014736,1
2007-03-26,2007,3,spring,CA,0.045369,1
2007-03-26,2007,3,spring,CO,0.036364,1
2007-03-26,2007,3,spring,CT,0.021168,1
2007-03-26,2007,3,spring,DE,0.031397,1
2007-03-26,2007,3,spring,FL,0.058992,1
2007-03-26,2007,3,spring,GA,0.005367,1
2007-03-26,2007,3,spring,IA,0.100023,1
2007-03-26,2007,3,spring,ID,0.047462,1
2007-03-26,2007,3,spring,IL,0.075136,1
2007-03-26,2007,3,spring,IN,0.063204,1
2007-03-26,2007,3,spring,KS,0.05899,1
2007-03-26,2007,3,spring,KY,0.012618,1
2007-03-26,2007,3,spring,LA,0.015284,1
2007-03-26,2007,3,spring,MA,0.029487,1
2007-03-26,2007,3,spring,MD,0.020404,1
2007-03-26,2007,3,spring,ME,0.005081,1
2007-03-26,2007,3,spring,MI,0.076198,1
2007-03-26,2007,3,spring,MN,0.035282,1
2007-03-26,2007,3,spring,MO,0.059679,1
2007-03-26,2007,3,spring,MS,0.023334,1
2007-03-26,2007,3,spring,MT,0.057807,1
2007-03-26,2007,3,spring,NC,0.008585,1
2007-03-26,2007,3,spring,ND,0.087502,1
2007-03-26,2007,3,spring,NE,0.071723,1
2007-03-26,2007,3,spring,NH,0.037328,1
2007-03-26,2007,3,spring,NJ,0.018411,1
2007-03-26,2007,3,spring,NM,0.020671,1
2007-03-26,2007,3,spring,NV,0.105752,1
2007-03-26,2007,3,spring,NY,0.04203,1
2007-03-26,2007,3,spring,OH,0.071113,1
2007-03-26,2007,3,spring,OK,0.029683,1
2007-03-26,2007,3,spring,OR,0.021577,1
2007-03-26,2007,3,spring,PA,0.029279,1
2007-03-26,2007,3,spring,RI,0.021289,1
2007-03-26,2007,3,spring,SC,0.008236,1
2007-03-26,2007,3,spring,SD,0.136613,1
2007-03-26,2007,3,spring,TN,0.004901,1
2007-03-26,2007,3,spring,TX,0.063324,1
2007-03-26,2007,3,spring,UT,0.046967,1
2007-03-26,2007,3,spring,VA,0.016268,1
2007-03-26,2007,3,spring,VT,0.023487,1
2007-03-26,2007,3,spring,WA,0.01896,1
2007-03-26,2007,3,spring,WI,0.047306,1
2007-03-26,2007,3,spring,WV,0.015322,1
2007-03-26,2007,3,spring,WY,0.04608,1
2007-03-27,2007,3,spring,AL,0.005711,1
2007-03-27,2007,3,spring,AR,0.024312,1
2007-03-27,2007,3,spring,AZ,0.175998,1
2007-03-27,2007,3,spring,CA,0.180943,1
2007-03-27,2007,3,spring,CO,0.097841,1
2007-03-27,2007,3,spring,CT,0.014545,1
2007-03-27,2007,3,spring,DE,0.038332,1
2007-03-27,2007,3,spring,FL,0.033674,1
2007-03-27,2007,3,spring,GA,0.000932,1
2007-03-27,2007,3,spring,IA,0.024748,1
2007-03-27,2007,3,spring,ID,0.104876,1
2007-03-27,2007,3,spring,IL,0.016963,1
2007-03-27,2007,3,spring,IN,0.00888,1
2007-03-27,2007,3,spring,KS,0.013492,1
2007-03-27,2007,3,spring,KY,0.003397,1
2007-03-27,2007,3,spring,LA,0.031054,1
2007-03-27,2007,3,spring,MA,0.021093,1
2007-03-27,2007,3,spring,MD,0.034448,1
2007-03-27,2007,3,spring,ME,0.001912,1
2007-03-27,2007,3,spring,MI,0.019262,1
2007-03-27,2007,3,spring,MN,0.064576,1
2007-03-27,2007,3,spring,MO,0.015783,1
2007-03-27,2007,3,spring,MS,0.026944,1
2007-03-27,2007,3,spring,MT,0.198211,1
2007-03-27,2007,3,spring,NC,0.011186,1
2007-03-27,2007,3,spring,ND,0.160412,1
2007-03-27,2007,3,spring,NE,0.042758,1
2007-03-27,2007,3,spring,NH,0.066673,1
2007-03-27,2007,3,spring,NJ,0.031641,1
2007-03-27,2007,3,spring,NM,0.075299,1
2007-03-27,2007,3,spring,NV,0.308145,1
2007-03-27,2007,3,spring,NY,0.021784,1
2007-03-27,2007,3,spring,OH,0.02257,1
2007-03-27,2007,3,spring,OK,0.011458,1
2007-03-27,2007,3,spring,OR,0.107194,1
2007-03-27,2007,3,spring,PA,0.027049,1
2007-03-27,2007,3,spring,RI,0.01166,1
2007-03-27,2007,3,spring,SC,0.006216,1
2007-03-27,2007,3,spring,SD,0.132443,1
2007-03-27,2007,3,spring,TN,0.007258,1
2007-03-27,2007,3,spring,TX,0.034223,1
2007-03-27,2007,3,spring,UT,0.259992,1
2007-03-27,2007,3,spring,VA,0.023936,1
2007-03-27,2007,3,spring,VT,0.004745,1
2007-03-27,2007,3,spring,WA,0.043852,1
2007-03-27,2007,3,spring,WI,0.063271,1
2007-03-27,2007,3,spring,WV,0.007807,1
2007-03-27,2007,3,spring,WY,0.310198,1
2007-03-28,2007,3,spring,AL,0.003609,1
2007-03-28,2007,3,spring,AR,0.013666,1
2007-03-28,2007,3,spring,AZ,0.149577,1
2007-03-28,2007,3,spring,CA,0.118531,1
2007-03-28,2007,3,spring,CO,0.235218,1
2007-03-28,2007,3,spring,CT,0.080456,1
2007-03-28,2007,3,spring,DE,0.033393,1
2007-03-28,2007,3,spring,FL,0.013829,1
2007-03-28,2007,3,spring,GA,0.000888,1
2007-03-28,2007,3,spring,IA,0.104503,1
2007-03-28,2007,3,spring,ID,0.189987,1
2007-03-28,2007,3,spring,IL,0.051937,1
2007-03-28,2007,3,spring,IN,0.084167,1
2007-03-28,2007,3,spring,KS,0.113643,1
2007-03-28,2007,3,spring,KY,0.006489,1
2007-03-28,2007,3,spring,LA,0.012456,1
2007-03-28,2007,3,spring,MA,0.10666,1
2007-03-28,2007,3,spring,MD,0.013949,1
2007-03-28,2007,3,spring,ME,0.191834,1
2007-03-28,2007,3,spring,MI,0.102794,1
2007-03-28,2007,3,spring,MN,0.144053,1
2007-03-28,2007,3,spring,MO,0.008002,1
2007-03-28,2007,3,spring,MS,0.008423,1
2007-03-28,2007,3,spring,MT,0.238006,1
2007-03-28,2007,3,spring,NC,0.005796,1
2007-03-28,2007,3,spring,ND,0.171245,1
2007-03-28,2007,3,spring,NE,0.18195,1
2007-03-28,2007,3,spring,NH,0.107414,1
2007-03-28,2007,3,spring,NJ,0.026607,1
2007-03-28,2007,3,spring,NM,0.282402,1
2007-03-28,2007,3,spring,NV,0.211062,1
2007-03-28,2007,3,spring,NY,0.053809,1
2007-03-28,2007,3,spring,OH,0.055392,1
2007-03-28,2007,3,spring,OK,0.085495,1
2007-03-28,2007,3,spring,OR,0.098535,1
2007-03-28,2007,3,spring,PA,0.032861,1
2007-03-28,2007,3,spring,RI,0.075177,1
2007-03-28,2007,3,spring,SC,0.00461,1
2007-03-28,2007,3,spring,SD,0.198161,1
