year,season,state,capacity_factor,day_count
2009,summer,OR,0.018435565217391304,92
2009,winter,OR,0.03241843333333334,90
2009,fall,PA,0.016306274725274725,91
2009,spring,PA,0.03294469565217392,92
2009,summer,PA,0.007470065217391304,92
2009,winter,PA,0.04598502222222222,90
2009,fall,RI,0.04283645054945055,91
2009,spring,RI,0.03356494565217392,92
2009,summer,RI,0.01558795652173913,92
2009,winter,RI,0.05812236666666667,90
2009,fall,SC,0.009676076923076923,91
2009,spring,SC,0.023196826086956522,92
2009,summer,SC,0.007868097826086955,92
2009,winter,SC,0.019581711111111108,90
2009,fall,SD,0.06739617582417584,91
2009,spring,SD,0.11239776086956521,92
2009,summer,SD,0.041554695652173915,92
2009,winter,SD,0.10873885555555557,90
2009,fall,TN,0.007259340659340661,91
2009,spring,TN,0.02363401086956522,92
2009,summer,TN,0.006323891304347824,92
2009,winter,TN,0.02736142222222222,90
2009,fall,TX,0.03651047252747252,91
2009,spring,TX,0.08238773913043479,92
2009,summer,TX,0.04252251086956521,92
2009,winter,TX,0.058898555555555565,90
2009,fall,UT,0.037471417582417586,91
2009,spring,UT,0.05850935869565217,92
2009,summer,UT,0.03981880434782609,92
2009,winter,UT,0.022485222222222222,90
2009,fall,VA,0.029284516483516487,91
2009,spring,VA,0.03274669565217391,92
2009,summer,VA,0.011915673913043478,92
2009,winter,VA,0.04556606666666667,90
2009,fall,VT,0.009847428571428571,91
2009,spring,VT,0.023172347826086955,92
2009,summer,VT,0.005899076086956522,92
2009,winter,VT,0.02282584444444444,90
2009,fall,WA,0.033702945054945053,91
2009,spring,WA,0.03253966304347826,92
2009,summer,WA,0.02024092391304348,92
2009,winter,WA,0.021041177777777777,90
2009,fall,WI,0.027721252747252748,91
2009,spring,WI,0.050498456521739135,92
2009,summer,WI,0.018547043478260868,92
2009,winter,WI,0.04111048888888889,90
2009,fall,WV,0.008415967032967034,91
2009,spring,WV,0.018107489130434782,92
2009,summer,WV,0.004347684782608696,92
2009,winter,WV,0.02746396666666667,90
2009,fall,WY,0.05609,91
2009,spring,WY,0.0864711304347826,92
2009,summer,WY,0.038615489130434784,92
2009,winter,WY,0.08507734444444444,90
2010,fall,AL,0.008524901098901099,91
2010,spring,AL,0.014822413043478262,92
2010,summer,AL,0.00502854347826087,92
2010,winter,AL,0.0180813,90
2010,fall,AR,0.019576736263736263,91
2010,spring,AR,0.03421675,92
2010,summer,AR,0.009922141304347825,92
2010,winter,AR,0.023994333333333333,90
2010,fall,AZ,0.027184725274725277,91
2010,spring,AZ,0.05890557608695652,92
2010,summer,AZ,0.03313691304347827,92
2010,winter,AZ,0.02686402222222222,90
2010,fall,CA,0.022621912087912085,91
2010,spring,CA,0.04830422826086957,92
2010,summer,CA,0.03392005434782609,92
2010,winter,CA,0.028046999999999996,90
2010,fall,CO,0.049227406593406596,91
2010,spring,CO,0.09417685869565219,92
2010,summer,CO,0.045973934782608694,92
2010,winter,CO,0.041511566666666666,90
2010,fall,CT,0.039610252747252744,91
2010,spring,CT,0.04530241304347826,92
2010,summer,CT,0.015829195652173913,92
2010,winter,CT,0.06716564444444442,90
2010,fall,DE,0.04416625274725275,91
2010,spring,DE,0.05010834782608696,92
2010,summer,DE,0.015411456521739132,92
2010,winter,DE,0.09735294444444445,90
2010,fall,FL,0.020567384615384616,91
2010,spring,FL,0.0340581195652174,92
2010,summer,FL,0.018852,92
2010,winter,FL,0.03916377777777778,90
2010,fall,GA,0.005680967032967033,91
2010,spring,GA,0.011712000000000002,92
2010,summer,GA,0.005376380434782608,92
2010,winter,GA,0.022483666666666666,90
2010,fall,IA,0.06307605494505496,91
2010,spring,IA,0.0726599347826087,92
2010,summer,IA,0.024792402173913045,92
2010,winter,IA,0.061052699999999994,90
2010,fall,ID,0.03190474725274725,91
2010,spring,ID,0.05151391304347825,92
2010,summer,ID,0.027742728260869567,92
2010,winter,ID,0.031037455555555555,90
2010,fall,IL,0.0460648021978022,91
2010,spring,IL,0.05449416304347826,92
2010,summer,IL,0.014844021739130438,92
2010,winter,IL,0.045450099999999986,90
2010,fall,IN,0.050071549450549445,91
2010,spring,IN,0.0463225652173913,92
2010,summer,IN,0.01758211956521739,92
2010,winter,IN,0.050974622222222224,90
2010,fall,KS,0.07508806593406593,91
2010,spring,KS,0.11572664130434783,92
2010,summer,KS,0.06162132608695652,92
2010,winter,KS,0.05831771111111112,90
2010,fall,KY,0.015840186813186816,91
2010,spring,KY,0.020904597826086953,92
2010,summer,KY,0.0066928260869565225,92
2010,winter,KY,0.018811533333333335,90
2010,fall,LA,0.04021808791208791,91
2010,spring,LA,0.04812913043478261,92
2010,summer,LA,0.024670347826086955,92
2010,winter,LA,0.05818086666666667,90
2010,fall,MA,0.05095215384615384,91
2010,spring,MA,0.051465489130434784,92
2010,summer,MA,0.02252679347826087,92
2010,winter,MA,0.07320505555555555,90
2010,fall,MD,0.03194653846153846,91
2010,spring,MD,0.03746358695652173,92
2010,summer,MD,0.015455358695652172,92
2010,winter,MD,0.07886372222222222,90
2010,fall,ME,0.03044771428571429,91
2010,spring,ME,0.037566771739130436,92
2010,summer,ME,0.010608902173913044,92
2010,winter,ME,0.0541329888888889,90
2010,fall,MI,0.06607531868131868,91
2010,spring,MI,0.04140381521739131,92
2010,summer,MI,0.022875108695652173,92
2010,winter,MI,0.05583755555555556,90
2010,fall,MN,0.054982307692307705,91
2010,spring,MN,0.05024780434782608,92
2010,summer,MN,0.030571728260869565,92
2010,winter,MN,0.04126832222222222,90
2010,fall,MO,0.03152858241758242,91
2010,spring,MO,0.042590119565217396,92
2010,summer,MO,0.01689978260869565,92
2010,winter,MO,0.031202388888888884,90
2010,fall,MS,0.023479868131868135,91
2010,spring,MS,0.03428966304347827,92
2010,summer,MS,0.015029695652173913,92
2010,winter,MS,0.036944877777777774,90
2010,fall,MT,0.05617702197802198,91
2010,spring,MT,0.08406795652173912,92
2010,summer,MT,0.042657793478260875,92
2010,winter,MT,0.052007388888888895,90
2010,fall,NC,0.014052703296703297,91
2010,spring,NC,0.020222869565217395,92
2010,summer,NC,0.010045141304347825,92
2010,winter,NC,0.029693344444444443,90
2010,fall,ND,0.08660178021978023,91
2010,spring,ND,0.08624326086956521,92
2010,summer,ND,0.05705257608695651,92
2010,winter,ND,0.07827170000000001,90
2010,fall,NE,0.06571353846153845,91
2010,spring,NE,0.10338422826086957,92
2010,summer,NE,0.04851509782608696,92
2010,winter,NE,0.06929056666666668,90
2010,fall,NH,0.055275230769230764,91
2010,spring,NH,0.05788899999999999,92
2010,summer,NH,0.04674777173913043,92
2010,winter,NH,0.062102888888888895,90
2010,fall,NJ,0.039091186813186816,91
2010,spring,NJ,0.04985575,92
2010,summer,NJ,0.020082945652173917,92
2010,winter,NJ,0.07787381111111111,90
2010,fall,NM,0.047687252747252745,91
2010,spring,NM,0.11354635869565216,92
2010,summer,NM,0.04674265217391303,92
2010,winter,NM,0.052095855555555556,90
2010,fall,NV,0.03598469230769231,91
2010,spring,NV,0.08085866304347826,92
2010,summer,NV,0.0533434456521739,92
2010,winter,NV,0.023558755555555554,90
2010,fall,NY,0.04174631868131868,91
2010,spring,NY,0.04278702173913044,92
2010,summer,NY,0.01949152173913044,92
2010,winter,NY,0.06522073333333334,90
2010,fall,OH,0.050979945054945054,91
2010,spring,OH,0.04479583695652174,92
2010,summer,OH,0.021065869565217388,92
2010,winter,OH,0.05996094444444445,90
2010,fall,OK,0.05367573626373627,91
2010,spring,OK,0.08878210869565217,92
2010,summer,OK,0.03653002173913044,92
2010,winter,OK,0.044219777777777775,90
2010,fall,OR,0.023131956043956046,91
2010,spring,OR,0.03934063043478261,92
2010,summer,OR,0.025898565217391308,92
2010,winter,OR,0.042938811111111114,90
2010,fall,PA,0.021310813186813188,91
2010,spring,PA,0.027730586956521742,92
2010,summer,PA,0.009591847826086958,92
2010,winter,PA,0.049629066666666666,90
2010,fall,RI,0.05522951648351648,91
2010,spring,RI,0.05049576086956521,92
2010,summer,RI,0.025987771739130434,92
2010,winter,RI,0.07233594444444444,90
2010,fall,SC,0.006464252747252748,91
2010,spring,SC,0.014608380434782606,92
2010,summer,SC,0.008333217391304349,92
2010,winter,SC,0.019754166666666666,90
2010,fall,SD,0.08788027472527474,91
2010,spring,SD,0.1015953152173913,92
2010,summer,SD,0.0576506195652174,92
2010,winter,SD,0.08235553333333336,90
2010,fall,TN,0.01041387912087912,91
2010,spring,TN,0.016594141304347828,92
2010,summer,TN,0.006168891304347826,92
2010,winter,TN,0.017228911111111113,90
2010,fall,TX,0.04703063736263737,91
2010,spring,TX,0.07532786956521739,92
2010,summer,TX,0.03848534782608696,92
2010,winter,TX,0.05469031111111112,90
2010,fall,UT,0.03444584615384615,91
2010,spring,UT,0.06595603260869566,92
2010,summer,UT,0.045838641304347824,92
2010,winter,UT,0.017683377777777776,90
2010,fall,VA,0.023079274725274723,91
2010,spring,VA,0.02896284782608696,92
2010,summer,VA,0.013056771739130436,92
2010,winter,VA,0.05562516666666666,90
2010,fall,VT,0.01581117582417582,91
2010,spring,VT,0.017376217391304346,92
2010,summer,VT,0.006572336956521738,92
2010,winter,VT,0.019633677777777782,90
2010,fall,WA,0.024649461538461537,91
2010,spring,WA,0.03903047826086957,92
2010,summer,WA,0.022542891304347824,92
2010,winter,WA,0.025341644444444443,90
2010,fall,WI,0.046343274725274726,91
2010,spring,WI,0.0407978804347826,92
2010,summer,WI,0.017780206521739134,92
2010,winter,WI,0.037969755555555554,90
2010,fall,WV,0.010563142857142858,91
2010,spring,WV,0.01288945652173913,92
2010,summer,WV,0.004244326086956522,92
2010,winter,WV,0.0192335,90
2010,fall,WY,0.06676805494505496,91
2010,spring,WY,0.08541819565217391,92
2010,summer,WY,0.054009086956521735,92
2010,winter,WY,0.04709869999999999,90
2011,fall,AL,0.022879472527472525,91
2011,spring,AL,0.023050641304347825,92
2011,summer,AL,0.009005054347826088,92
2011,winter,AL,0.02102623333333333,90
2011,fall,AR,0.026489000000000002,91
2011,spring,AR,0.05120191304347826,92
2011,summer,AR,0.01737845652173913,92
2011,winter,AR,0.024390333333333337,90
2011,fall,AZ,0.025408989010989008,91
2011,spring,AZ,0.06266331521739131,92
2011,summer,AZ,0.0373604347826087,92
2011,winter,AZ,0.03008858888888889,90
2011,fall,CA,0.0186880989010989,91
2011,spring,CA,0.05360775000000001,92
2011,summer,CA,0.02964185869565218,92
2011,winter,CA,0.02464038888888889,90
2011,fall,CO,0.054186131868131863,91
2011,spring,CO,0.10098134782608698,92
2011,summer,CO,0.04966052173913044,92
2011,winter,CO,0.05808762222222222,90
2011,fall,CT,0.029579538461538463,91
2011,spring,CT,0.04445775,92
2011,summer,CT,0.01757180434782609,92
2011,winter,CT,0.04398406666666667,90
2011,fall,DE,0.03276163736263737,91
2011,spring,DE,0.048886097826086945,92
2011,summer,DE,0.02135488043478261,92
2011,winter,DE,0.05913894444444444,90
2011,fall,FL,0.0277274945054945,91
2011,spring,FL,0.03018058695652174,92
2011,summer,FL,0.01733161956521739,92
2011,winter,FL,0.024575544444444444,90
2011,fall,GA,0.011521670329670329,91
2011,spring,GA,0.016528391304347825,92
2011,summer,GA,0.007287000000000001,92
2011,winter,GA,0.01238212222222222,90
2011,fall,IA,0.052490736263736265,91
2011,spring,IA,0.09791656521739131,92
2011,summer,IA,0.02836271739130435,92
2011,winter,IA,0.060256011111111105,90
2011,fall,ID,0.02637047252747253,91
2011,spring,ID,0.053473869565217394,92
2011,summer,ID,0.023804934782608696,92
2011,winter,ID,0.02803153333333333,90
2011,fall,IL,0.05290667032967031,91
2011,spring,IL,0.07130983695652175,92
2011,summer,IL,0.018073000000000002,92
2011,winter,IL,0.048135700000000003,90
2011,fall,IN,0.055788714285714275,91
2011,spring,IN,0.0656605543478261,92
2011,summer,IN,0.019595880434782612,92
2011,winter,IN,0.05075844444444444,90
2011,fall,KS,0.0818077032967033,91
2011,spring,KS,0.11734469565217391,92
2011,summer,KS,0.06559703260869565,92
2011,winter,KS,0.07003222222222222,90
2011,fall,KY,0.020620956043956046,91
2011,spring,KY,0.03591497826086957,92
2011,summer,KY,0.00810216304347826,92
2011,winter,KY,0.0250316,90
2011,fall,LA,0.06638189010989011,91
2011,spring,LA,0.06910298913043479,92
2011,summer,LA,0.017997771739130437,92
2011,winter,LA,0.06513988888888889,90
2011,fall,MA,0.034114692307692304,91
2011,spring,MA,0.05132815217391304,92
2011,summer,MA,0.020916760869565214,92
2011,winter,MA,0.05344683333333334,90
2011,fall,MD,0.02872467032967033,91
2011,spring,MD,0.04162111956521739,92
2011,summer,MD,0.019745271739130436,92
2011,winter,MD,0.046927166666666666,90
2011,fall,ME,0.01745764835164835,91
2011,spring,ME,0.03550927173913043,92
2011,summer,ME,0.012449652173913046,92
2011,winter,ME,0.03421456666666667,90
2011,fall,MI,0.05639514285714286,91
2011,spring,MI,0.05453957608695652,92
2011,summer,MI,0.02414536956521739,92
2011,winter,MI,0.06066138888888888,90
2011,fall,MN,0.047477945054945056,91
2011,spring,MN,0.0646436847826087,92
2011,summer,MN,0.02773588043478261,92
2011,winter,MN,0.04857857777777778,90
2011,fall,MO,0.03471573626373626,91
2011,spring,MO,0.05422927173913043,92
2011,summer,MO,0.019575750000000003,92
2011,winter,MO,0.03211005555555555,90
2011,fall,MS,0.03128348351648351,91
2011,spring,MS,0.046627097826086955,92
2011,summer,MS,0.011815967391304347,92
2011,winter,MS,0.0331571,90
2011,fall,MT,0.06390935164835164,91
2011,spring,MT,0.08219940217391304,92
2011,summer,MT,0.04686415217391305,92
2011,winter,MT,0.10778803333333332,90
2011,fall,NC,0.018487604395604394,91
2011,spring,NC,0.025443934782608695,92
2011,summer,NC,0.015432423913043478,92
2011,winter,NC,0.021315122222222222,90
2011,fall,ND,0.08013923076923075,91
2011,spring,ND,0.10182034782608695,92
2011,summer,ND,0.05440761956521738,92
2011,winter,ND,0.10090308888888888,90
2011,fall,NE,0.06014938461538461,91
2011,spring,NE,0.1069977934782609,92
2011,summer,NE,0.04574452173913044,92
2011,winter,NE,0.07069797777777778,90
2011,fall,NH,0.04472621978021978,91
2011,spring,NH,0.0528865,92
2011,summer,NH,0.04148747826086957,92
2011,winter,NH,0.05386798888888889,90
2011,fall,NJ,0.026837417582417585,91
2011,spring,NJ,0.04741565217391304,92
2011,summer,NJ,0.0218398152173913,92
2011,winter,NJ,0.04931558888888889,90
2011,fall,NM,0.05423860439560439,91
2011,spring,NM,0.12984222826086955,92
2011,summer,NM,0.06276120652173912,92
2011,winter,NM,0.0647326,90
2011,fall,NV,0.02597554945054945,91
2011,spring,NV,0.07739754347826087,92
2011,summer,NV,0.0490883152173913,92
2011,winter,NV,0.03607678888888889,90
2011,fall,NY,0.031101780219780224,91
2011,spring,NY,0.05240221739130436,92
2011,summer,NY,0.021593913043478265,92
2011,winter,NY,0.050861677777777774,90
2011,fall,OH,0.053558395604395605,91
2011,spring,OH,0.06215173913043479,92
2011,summer,OH,0.022139739130434787,92
2011,winter,OH,0.05704967777777777,90
2011,fall,OK,0.0637002087912088,91
2011,spring,OK,0.10783195652173912,92
2011,summer,OK,0.06176504347826086,92
2011,winter,OK,0.05585775555555556,90
2011,fall,OR,0.02311342857142857,91
2011,spring,OR,0.037902467391304345,92
2011,summer,OR,0.02107706521739131,92
2011,winter,OR,0.031312733333333335,90
2011,fall,PA,0.015648087912087914,91
2011,spring,PA,0.030445663043478264,92
2011,summer,PA,0.010119728260869565,92
2011,winter,PA,0.034008688888888895,90
2011,fall,RI,0.04000145054945054,91
2011,spring,RI,0.06283619565217391,92
2011,summer,RI,0.027809619565217398,92
2011,winter,RI,0.053176133333333334,90
2011,fall,SC,0.01349923076923077,91
2011,spring,SC,0.020885402173913045,92
2011,summer,SC,0.0109795,92
2011,winter,SC,0.014565922222222222,90
2011,fall,SD,0.07269340659340659,91
2011,spring,SD,0.11078409782608696,92
2011,summer,SD,0.049264989130434776,92
2011,winter,SD,0.08830348888888889,90
2011,fall,TN,0.01601125274725275,91
2011,spring,TN,0.028101521739130435,92
2011,summer,TN,0.006841489130434783,92
2011,winter,TN,0.01812283333333333,90
2011,fall,TX,0.05786375824175825,91
2011,spring,TX,0.10363870652173912,92
2011,summer,TX,0.05059923913043478,92
2011,winter,TX,0.06134367777777778,90
2011,fall,UT,0.02912838461538462,91
2011,spring,UT,0.05374102173913043,92
2011,summer,UT,0.04121472826086957,92
2011,winter,UT,0.0289524888888889,90
2011,fall,VA,0.023691945054945054,91
2011,spring,VA,0.03494475,92
2011,summer,VA,0.01665904347826087,92
2011,winter,VA,0.03535567777777778,90
2011,fall,VT,0.010710417582417583,91
2011,spring,VT,0.02686871739130435,92
2011,summer,VT,0.008866760869565216,92
2011,winter,VT,0.018017966666666666,90
2011,fall,WA,0.025343516483516484,91
2011,spring,WA,0.038944456521739126,92
2011,summer,WA,0.021721554347826088,92
2011,winter,WA,0.030928944444444446,90
2011,fall,WI,0.04164131868131867,91
2011,spring,WI,0.05297219565217391,92
2011,summer,WI,0.020186402173913043,92
2011,winter,WI,0.03895227777777778,90
2011,fall,WV,0.011005153846153845,91
2011,spring,WV,0.020393989130434786,92
2011,summer,WV,0.004466130434782609,92
2011,winter,WV,0.020963155555555557,90
2011,fall,WY,0.0715036813186813,91
2011,spring,WY,0.10915345652173912,92
2011,summer,WY,0.05289791304347826,92
2011,winter,WY,0.09828401111111111,90
2012,fall,AL,0.013287417582417582,91
2012,spring,AL,0.020697630434782607,92
2012,summer,AL,0.016704282608695654,92
2012,winter,AL,0.02821904395604395,91
2012,fall,AR,0.01871535164835165,91
2012,spring,AR,0.03365766304347826,92
2012,summer,AR,0.015603826086956521,92
2012,winter,AR,0.038659285714285715,91
2012,fall,AZ,0.018793076923076926,91
2012,spring,AZ,0.05151895652173913,92
2012,summer,AZ,0.03040636956521739,92
2012,winter,AZ,0.02786854945054945,91
2012,fall,CA,0.019635054945054943,91
2012,spring,CA,0.04554370652173913,92
2012,summer,CA,0.03224828260869565,92
2012,winter,CA,0.02969703296703297,91
2012,fall,CO,0.04565103296703297,91
2012,spring,CO,0.08031454347826088,92
2012,summer,CO,0.04926216304347826,92
2012,winter,CO,0.06731447252747252,91
2012,fall,CT,0.035183219780219786,91
2012,spring,CT,0.03410579347826087,92
2012,summer,CT,0.013849858695652173,92
2012,winter,CT,0.048407956043956035,91
2012,fall,DE,0.04196487912087912,91
2012,spring,DE,0.03752342391304348,92
2012,summer,DE,0.018415956521739132,92
2012,winter,DE,0.055019439560439566,91
2012,fall,FL,0.023627230769230775,91
2012,spring,FL,0.031919597826086964,92
2012,summer,FL,0.02727288043478261,92
2012,winter,FL,0.024378,91
2012,fall,GA,0.008247593406593407,91
2012,spring,GA,0.012575130434782611,92
2012,summer,GA,0.0066783804347826095,92
2012,winter,GA,0.016524351648351646,91
2012,fall,IA,0.04997504395604395,91
2012,spring,IA,0.09542282608695653,92
2012,summer,IA,0.028672413043478263,92
2012,winter,IA,0.08188503296703296,91
2012,fall,ID,0.021214857142857146,91
2012,spring,ID,0.04769720652173912,92
2012,summer,ID,0.026702989130434784,92
2012,winter,ID,0.04174657142857142,91
2012,fall,IL,0.04109240659340659,91
2012,spring,IL,0.06264800000000001,92
2012,summer,IL,0.01939913043478261,92
2012,winter,IL,0.06996081318681317,91
2012,fall,IN,0.04295842857142857,91
2012,spring,IN,0.058466326086956524,92
2012,summer,IN,0.019382065217391303,92
2012,winter,IN,0.06838912087912087,91
2012,fall,KS,0.06394138461538462,91
2012,spring,KS,0.10203885869565217,92
2012,summer,KS,0.06553228260869566,92
2012,winter,KS,0.08967618681318683,91
2012,fall,KY,0.014303395604395605,91
2012,spring,KY,0.020181271739130435,92
2012,summer,KY,0.006875065217391304,92
2012,winter,KY,0.03403189010989011,91
2012,fall,LA,0.036821428571428574,91
2012,spring,LA,0.04982720652173913,92
2012,summer,LA,0.0365574347826087,92
2012,winter,LA,0.07252161538461538,91
2012,fall,MA,0.04093595604395604,91
2012,spring,MA,0.03595777173913044,92
2012,summer,MA,0.015333489130434782,92
2012,winter,MA,0.05100762637362639,91
2012,fall,MD,0.03145831868131869,91
2012,spring,MD,0.03017158695652174,92
2012,summer,MD,0.014974326086956521,92
2012,winter,MD,0.049155076923076926,91
2012,fall,ME,0.020535175824175828,91
2012,spring,ME,0.026094913043478263,92
2012,summer,ME,0.009764489130434784,92
2012,winter,ME,0.031021956043956047,91
2012,fall,MI,0.05323364835164836,91
2012,spring,MI,0.05271280434782609,92
2012,summer,MI,0.025150880434782606,92
2012,winter,MI,0.062437659340659334,91
2012,fall,MN,0.04674527472527472,91
2012,spring,MN,0.06898172826086957,92
2012,summer,MN,0.021656141304347832,92
2012,winter,MN,0.0514542967032967,91
2012,fall,MO,0.02642878021978022,91
2012,spring,MO,0.040770532608695655,92
2012,summer,MO,0.0173665,92
2012,winter,MO,0.049828,91
2012,fall,MS,0.01576354945054945,91
2012,spring,MS,0.028854673913043482,92
2012,summer,MS,0.01969955434782609,92
2012,winter,MS,0.03485129670329671,91
2012,fall,MT,0.07018327472527473,91
2012,spring,MT,0.09036875000000001,92
2012,summer,MT,0.05911186956521739,92
2012,winter,MT,0.0839822967032967,91
2012,fall,NC,0.01758508791208791,91
2012,spring,NC,0.018366717391304348,92
2012,summer,NC,0.010139108695652174,92
2012,winter,NC,0.026211736263736265,91
2012,fall,ND,0.09294617582417583,91
2012,spring,ND,0.11678054347826086,92
2012,summer,ND,0.050496543478260866,92
2012,winter,ND,0.07631074725274725,91
2012,fall,NE,0.06299467032967032,91
2012,spring,NE,0.10194415217391305,92
2012,summer,NE,0.05273402173913043,92
2012,winter,NE,0.0880614835164835,91
2012,fall,NH,0.046278835164835164,91
2012,spring,NH,0.05169754347826087,92
2012,summer,NH,0.036482119565217394,92
2012,winter,NH,0.05413820879120879,91
2012,fall,NJ,0.03724025274725275,91
2012,spring,NJ,0.03824446739130435,92
2012,summer,NJ,0.01932405434782609,92
2012,winter,NJ,0.05172663736263736,91
2012,fall,NM,0.04112905494505494,91
2012,spring,NM,0.09695344565217391,92
2012,summer,NM,0.048164,92
2012,winter,NM,0.07662721978021979,91
2012,fall,NV,0.025326923076923077,91
2012,spring,NV,0.07573785869565217,92
2012,summer,NV,0.05161744565217391,92
2012,winter,NV,0.03597728571428572,91
2012,fall,NY,0.03441183516483516,91
2012,spring,NY,0.04183725,92
2012,summer,NY,0.017125815217391302,92
2012,winter,NY,0.05956726373626374,91
2012,fall,OH,0.04592176923076924,91
2012,spring,OH,0.052025206521739135,92
2012,summer,OH,0.022945423913043477,92
2012,winter,OH,0.07700815384615387,91
2012,fall,OK,0.05357317582417581,91
2012,spring,OK,0.07736290217391303,92
2012,summer,OK,0.03972522826086957,92
2012,winter,OK,0.0740087912087912,91
2012,fall,OR,0.025582923076923076,91
2012,spring,OR,0.03812951086956522,92
2012,summer,OR,0.020914021739130435,92
2012,winter,OR,0.04439558241758242,91
2012,fall,PA,0.01717508791208791,91
2012,spring,PA,0.024446771739130433,92
2012,summer,PA,0.009085750000000002,92
2012,winter,PA,0.03816254945054945,91
2012,fall,RI,0.04724508791208791,91
2012,spring,RI,0.043044641304347826,92
2012,summer,RI,0.024139717391304348,92
2012,winter,RI,0.0539508021978022,91
2012,fall,SC,0.009912318681318682,91
2012,spring,SC,0.012505086956521737,92
2012,summer,SC,0.0068981630434782615,92
2012,winter,SC,0.01823576923076923,91
2012,fall,SD,0.08428062637362636,91
2012,spring,SD,0.11242999999999999,92
2012,summer,SD,0.06306459782608695,92
2012,winter,SD,0.08471082417582416,91
2012,fall,TN,0.010528230769230769,91
2012,spring,TN,0.01626245652173913,92
2012,summer,TN,0.0065245869565217374,92
2012,winter,TN,0.02651662637362637,91
2012,fall,TX,0.040496604395604395,91
2012,spring,TX,0.07191768478260871,92
2012,summer,TX,0.03790903260869566,92
2012,winter,TX,0.0644864835164835,91
2012,fall,UT,0.024295186813186813,91
2012,spring,UT,0.07202931521739131,92
2012,summer,UT,0.050536782608695645,92
2012,winter,UT,0.03349828571428571,91
2012,fall,VA,0.0237951978021978,91
2012,spring,VA,0.025557413043478264,92
2012,summer,VA,0.012841989130434783,92
2012,winter,VA,0.03864232967032967,91
2012,fall,VT,0.012590857142857141,91
2012,spring,VT,0.01912582608695652,92
2012,summer,VT,0.006503239130434784,92
2012,winter,VT,0.019043604395604395,91
2012,fall,WA,0.023206538461538466,91
2012,spring,WA,0.037728826086956525,92
2012,summer,WA,0.022023010869565218,92
2012,winter,WA,0.042722164835164826,91
2012,fall,WI,0.035085351648351644,91
2012,spring,WI,0.04831972826086956,92
2012,summer,WI,0.019235326086956522,92
2012,winter,WI,0.04309353846153846,91
2012,fall,WV,0.008497373626373626,91
2012,spring,WV,0.012962097826086956,92
2012,summer,WV,0.005344945652173914,92
2012,winter,WV,0.024924285714285715,91
2012,fall,WY,0.05854160439560441,91
2012,spring,WY,0.09703228260869566,92
2012,summer,WY,0.057587141304347826,92
2012,winter,WY,0.10752224175824177,91
2013,fall,AL,0.01833995604395604,91
2013,spring,AL,0.02667383695652174,92
2013,summer,AL,0.010705565217391303,92
2013,winter,AL,0.025861855555555556,90
2013,fall,AR,0.013389263736263736,91
2013,spring,AR,0.03525277173913044,92
2013,summer,AR,0.009190847826086956,92
2013,winter,AR,0.02699373333333334,90
2013,fall,AZ,0.02695320879120879,91
2013,spring,AZ,0.048927989130434786,92
2013,summer,AZ,0.03069296739130434,92
2013,winter,AZ,0.02935786666666667,90
2013,fall,CA,0.02406986813186813,91
2013,spring,CA,0.045692021739130444,92
2013,summer,CA,0.0336385,92
2013,winter,CA,0.020500566666666668,90
2013,fall,CO,0.05232770329670329,91
2013,spring,CO,0.08022821739130434,92
2013,summer,CO,0.04716296739130434,92
2013,winter,CO,0.05097556666666667,90
2013,fall,CT,0.025392076923076927,91
2013,spring,CT,0.0394811956521739,92
2013,summer,CT,0.015855858695652175,92
2013,winter,CT,0.042345777777777774,90
2013,fall,DE,0.04728923076923077,91
2013,spring,DE,0.059258315217391305,92
2013,summer,DE,0.016303978260869566,92
2013,winter,DE,0.05256193333333334,90
2013,fall,FL,0.019649967032967036,91
2013,spring,FL,0.029411,92
2013,summer,FL,0.0143775,92
2013,winter,FL,0.023152577777777777,90
2013,fall,GA,0.007473252747252748,91
2013,spring,GA,0.017366771739130434,92
2013,summer,GA,0.005629728260869565,92
2013,winter,GA,0.012587600000000001,90
2013,fall,IA,0.05558318681318682,91
2013,spring,IA,0.09112682608695655,92
2013,summer,IA,0.02794605434782609,92
2013,winter,IA,0.08377597777777779,90
2013,fall,ID,0.02389247252747253,91
2013,spring,ID,0.042323804347826094,92
2013,summer,ID,0.01860391304347826,92
2013,winter,ID,0.025775733333333332,90
2013,fall,IL,0.03361142857142857,91
2013,spring,IL,0.06252064130434783,92
2013,summer,IL,0.015621173913043475,92
2013,winter,IL,0.06296245555555556,90
2013,fall,IN,0.03615380219780219,91
2013,spring,IN,0.05723218478260868,92
2013,summer,IN,0.015886260869565218,92
2013,winter,IN,0.06629193333333333,90
2013,fall,KS,0.07944270329670332,91
2013,spring,KS,0.1065883804347826,92
2013,summer,KS,0.06019295652173912,92
2013,winter,KS,0.07028888888888889,90
2013,fall,KY,0.011979846153846155,91
2013,spring,KY,0.02491439130434783,92
2013,summer,KY,0.006181304347826087,92
2013,winter,KY,0.027139833333333335,90
2013,fall,LA,0.050104197802197804,91
2013,spring,LA,0.05316217391304348,92
2013,summer,LA,0.017751271739130433,92
2013,winter,LA,0.07020427777777778,90
2013,fall,MA,0.03694816483516484,91
2013,spring,MA,0.056865369565217386,92
2013,summer,MA,0.022971619565217392,92
2013,winter,MA,0.06409357777777777,90
2013,fall,MD,0.02884556043956044,91
2013,spring,MD,0.04495365217391304,92
2013,summer,MD,0.014680891304347828,92
